Timestamp_Accel,SystemActivated,accelerometerXAxis,accelerometerYAxis,accelerometerZAxis,AccelX_KF,AccelY_KF,AccelZ_KF,gyroscopeXAxis,gyroscopeYAxis,gyroscopeZAxis,Timestamp_GPS,Speed,latitude,longitude,Altitude,VerticalAccuracy,HorizontalAccuracy,Course,Difcourse
11.84,1,0.023,0.018,0.002,0.008,0.009,0.024,-1.683,-0.004,-0.064,11.83,62.7,40.584526,-3.556388,606.7,4,5,91.1,1.758
11.95,1,0.042,0.01,0.021,0.023,0.011,0.009,-1.68,-0.004,-0.062,11.83,62.7,40.584526,-3.556388,606.7,4,5,91.1,1.758
12.05,1,0.035,0.037,0.026,0.026,0.027,0.023,-1.679,-0.003,-0.062,11.83,62.7,40.584526,-3.556388,606.7,4,5,91.1,1.758
12.15,1,-0.011,-0.021,-0.127,0.025,0.007,-0.029,-1.676,-0.005,-0.06,11.83,62.7,40.584526,-3.556388,606.7,4,5,91.1,1.758
12.25,1,-0.033,0.007,-0.133,-0.009,0.012,-0.092,-1.671,-0.006,-0.06,11.83,62.7,40.584526,-3.556388,606.7,4,5,91.1,1.758
12.35,1,-0.129,0.017,-0.172,-0.072,-0.0,-0.144,-1.67,-0.006,-0.058,11.83,62.7,40.584526,-3.556388,606.7,4,5,91.1,1.758
12.45,1,-0.093,-0.073,-0.141,-0.095,-0.008,-0.152,-1.673,-0.005,-0.056,11.83,62.7,40.584526,-3.556388,606.7,4,5,91.1,1.758
12.56,1,-0.03,0.034,-0.123,-0.063,-0.016,-0.135,-1.675,-0.006,-0.055,11.83,62.7,40.584526,-3.556388,606.7,4,5,91.1,1.758
12.66,1,0.001,-0.023,-0.122,-0.02,-0.011,-0.118,-1.675,-0.007,-0.054,11.83,62.7,40.584526,-3.556388,606.7,4,5,91.1,1.758
12.75,1,0.082,0.003,-0.157,0.022,-0.007,-0.135,-1.665,-0.009,-0.053,11.83,62.7,40.584526,-3.556388,606.7,4,5,91.1,1.758
12.85,1,0.043,-0.002,-0.121,0.037,-0.005,-0.135,-1.646,-0.009,-0.051,12.82,67.1,40.58453,-3.556175,607.3,4,5,91.4,1.406
12.95,1,-0.013,0.009,-0.094,0.019,0.003,-0.12,-1.633,-0.012,-0.049,12.82,67.1,40.58453,-3.556175,607.3,4,5,91.4,1.406
13.05,1,-0.035,0.025,-0.084,-0.006,0.016,-0.098,-1.619,-0.009,-0.047,12.82,67.1,40.58453,-3.556175,607.3,4,5,91.4,1.406
13.15,1,-0.019,-0.006,-0.106,-0.026,0.013,-0.101,-1.603,-0.005,-0.045,12.82,67.1,40.58453,-3.556175,607.3,4,5,91.4,1.406
13.26,1,0.006,-0.033,-0.071,-0.009,-0.013,-0.093,-1.596,-0.003,-0.043,12.82,67.1,40.58453,-3.556175,607.3,4,5,91.4,1.406
13.35,1,0.024,0.019,0.071,0.012,-0.009,-0.02,-1.593,-0.001,-0.042,12.82,67.1,40.58453,-3.556175,607.3,4,5,91.4,1.406
13.45,1,0.021,-0.001,0.008,0.015,-0.002,0.017,-1.595,0.0,-0.04,12.82,67.1,40.58453,-3.556175,607.3,4,5,91.4,1.406
13.55,1,0.027,-0.013,0.071,0.024,-0.005,0.032,-1.597,-0.0,-0.037,12.82,67.1,40.58453,-3.556175,607.3,4,5,91.4,1.406
13.65,1,0.038,-0.012,0.065,0.027,-0.01,0.052,-1.601,-0.003,-0.035,12.82,67.1,40.58453,-3.556175,607.3,4,5,91.4,1.406
13.75,1,-0.036,-0.026,0.032,0.003,-0.015,0.05,-1.604,-0.006,-0.033,12.82,67.1,40.58453,-3.556175,607.3,4,5,91.4,1.406
13.86,1,0.001,-0.01,0.055,-0.002,-0.008,0.049,-1.609,-0.005,-0.03,13.82,66.1,40.58453,-3.555962,607.8,4,5,89.6,1.758
13.95,1,0.024,-0.004,0.055,0.007,-0.013,0.057,-1.609,-0.003,-0.027,13.82,66.1,40.58453,-3.555962,607.8,4,5,89.6,1.758
14.06,1,0.069,-0.067,0.082,0.03,-0.03,0.067,-1.608,-0.001,-0.023,13.82,66.1,40.58453,-3.555962,607.8,4,5,89.6,1.758
14.15,1,0.035,-0.005,0.035,0.046,-0.023,0.055,-1.606,0.001,-0.02,13.82,66.1,40.58453,-3.555962,607.8,4,5,89.6,1.758
14.26,1,-0.116,0.036,0.008,-0.016,-0.007,0.035,-1.608,0.004,-0.017,13.82,66.1,40.58453,-3.555962,607.8,4,5,89.6,1.758
