Timestamp_Accel,SystemActivated,accelerometerXAxis,accelerometerYAxis,accelerometerZAxis,AccelX_KF,AccelY_KF,AccelZ_KF,gyroscopeXAxis,gyroscopeYAxis,gyroscopeZAxis,Timestamp_GPS,Speed,latitude,longitude,Altitude,VerticalAccuracy,HorizontalAccuracy,Course,Difcourse
20.46,0,0.016,0.018,0.004,-0.009,0.013,-0.0,-1.571,0.015,0.023,20.5,0.0,40.517445,-3.409828,615.2,18,214,-1.0,-1.0
20.56,0,-0.017,0.013,-0.005,-0.005,0.012,0.0,-1.575,0.016,0.023,20.5,0.0,40.517445,-3.409828,615.2,18,214,-1.0,-1.0
20.66,0,0.02,0.011,-0.015,-0.003,0.014,-0.008,-1.574,0.018,0.023,20.5,0.0,40.517445,-3.409828,615.2,18,214,-1.0,-1.0
20.76,0,0.043,-0.006,-0.03,0.033,0.006,-0.02,-1.573,0.019,0.024,20.5,0.0,40.517445,-3.409828,615.2,18,214,-1.0,-1.0
20.88,0,0.019,-0.008,-0.005,0.022,-0.003,-0.018,-1.57,0.021,0.024,20.5,0.0,40.517445,-3.409828,615.2,18,214,-1.0,-1.0
20.96,0,0.024,-0.001,-0.0,0.024,-0.002,-0.009,-1.573,0.022,0.024,20.5,0.0,40.517445,-3.409828,615.2,18,214,-1.0,-1.0
21.08,0,0.002,0.011,-0.014,0.011,0.002,-0.008,-1.571,0.022,0.024,20.5,0.0,40.517445,-3.409828,615.2,18,214,-1.0,-1.0
21.16,0,-0.021,0.019,-0.016,-0.001,0.01,-0.014,-1.568,0.021,0.023,20.5,0.0,40.517445,-3.409828,615.2,18,214,-1.0,-1.0
21.26,0,0.031,-0.006,0.02,0.007,0.005,0.001,-1.568,0.023,0.023,20.5,0.0,40.517445,-3.409828,615.2,18,214,-1.0,-1.0
21.36,0,0.047,0.013,0.005,0.025,0.004,0.007,-1.566,0.023,0.022,20.5,0.0,40.517445,-3.409828,615.2,18,214,-1.0,-1.0
21.46,0,-0.003,0.017,0.005,0.022,0.012,0.004,-1.563,0.023,0.021,21.5,0.0,40.518185,-3.409276,620.0,48,30,319.6,0.0
21.57,1,-0.02,0.019,-0.008,0.001,0.019,0.003,-1.565,0.022,0.021,21.5,0.0,40.518185,-3.409276,620.0,48,30,319.6,0.0
