Timestamp_Accel,SystemActivated,accelerometerXAxis,accelerometerYAxis,accelerometerZAxis,AccelX_KF,AccelY_KF,AccelZ_KF,gyroscopeXAxis,gyroscopeYAxis,gyroscopeZAxis,Timestamp_GPS,Speed,latitude,longitude,Altitude,VerticalAccuracy,HorizontalAccuracy,Course,Difcourse
14.86,1,0.004,0.07,0.056,-0.017,0.027,0.054,-1.596,-0.008,0.15,14.9,69.4,40.584476,-3.555156,613.7,3,5,88.9,1.055
14.96,1,0.0,0.029,0.076,0.004,0.047,0.065,-1.598,-0.007,0.148,14.9,69.4,40.584476,-3.555156,613.7,3,5,88.9,1.055
15.06,1,0.017,0.024,-0.006,0.001,0.041,0.038,-1.597,-0.007,0.144,14.9,69.4,40.584476,-3.555156,613.7,3,5,88.9,1.055
15.17,1,0.053,0.05,0.113,0.026,0.031,0.055,-1.598,-0.009,0.14,14.9,69.4,40.584476,-3.555156,613.7,3,5,88.9,1.055
15.26,1,-0.003,-0.005,0.066,0.016,0.013,0.08,-1.596,-0.011,0.136,14.9,69.4,40.584476,-3.555156,613.7,3,5,88.9,1.055
15.36,1,0.037,0.048,0.066,0.029,0.037,0.069,-1.595,-0.015,0.132,14.9,69.4,40.584476,-3.555156,613.7,3,5,88.9,1.055
15.46,1,-0.029,0.08,0.044,0.005,0.055,0.064,-1.595,-0.019,0.128,14.9,69.4,40.584476,-3.555156,613.7,3,5,88.9,1.055
15.56,1,-0.094,0.109,-0.007,-0.034,0.079,0.023,-1.598,-0.028,0.123,14.9,69.4,40.584476,-3.555156,613.7,3,5,88.9,1.055
15.66,1,-0.175,0.106,0.076,-0.104,0.092,0.037,-1.609,-0.031,0.118,14.9,69.4,40.584476,-3.555156,613.7,3,5,88.9,1.055
15.77,1,-0.081,0.049,0.1,-0.129,0.099,0.071,-1.614,-0.029,0.114,14.9,69.4,40.584476,-3.555156,613.7,3,5,88.9,1.055
15.87,1,0.065,0.021,0.094,-0.038,0.049,0.091,-1.613,-0.023,0.111,15.86,72.8,40.584476,-3.554925,614.2,3,5,90.4,2.461
