Timestamp_Accel,SystemActivated,accelerometerXAxis,accelerometerYAxis,accelerometerZAxis,AccelX_KF,AccelY_KF,AccelZ_KF,gyroscopeXAxis,gyroscopeYAxis,gyroscopeZAxis,Timestamp_GPS,Speed,latitude,longitude,Altitude,VerticalAccuracy,HorizontalAccuracy,Course,Difcourse
15.04,1,-0.015,-0.003,-0.017,-0.021,0.0,-0.012,-1.564,0.013,-0.038,15.07,83.6,40.505932,-3.358523,604.2,3,5,276.0,0.352
15.14,1,-0.063,0.001,-0.015,-0.029,0.002,-0.012,-1.564,0.015,-0.037,15.07,83.6,40.505932,-3.358523,604.2,3,5,276.0,0.352
15.24,1,-0.035,-0.027,0.009,-0.048,-0.01,-0.008,-1.563,0.016,-0.036,15.07,83.6,40.505932,-3.358523,604.2,3,5,276.0,0.352
15.34,1,-0.046,-0.03,0.022,-0.044,-0.027,0.016,-1.564,0.016,-0.035,15.07,83.6,40.505932,-3.358523,604.2,3,5,276.0,0.352
15.44,1,-0.028,-0.006,0.017,-0.038,-0.016,0.01,-1.565,0.014,-0.034,15.07,83.6,40.505932,-3.358523,604.2,3,5,276.0,0.352
15.55,1,-0.017,-0.004,0.004,-0.022,-0.011,0.015,-1.567,0.011,-0.033,15.07,83.6,40.505932,-3.358523,604.2,3,5,276.0,0.352
15.64,1,-0.069,0.016,-0.021,-0.047,0.003,-0.01,-1.566,0.009,-0.032,15.07,83.6,40.505932,-3.358523,604.2,3,5,276.0,0.352
15.74,1,0.002,-0.032,0.016,-0.032,-0.007,0.002,-1.568,0.011,-0.03,15.07,83.6,40.505932,-3.358523,604.2,3,5,276.0,0.352
15.84,1,-0.013,0.001,-0.065,-0.013,-0.008,-0.02,-1.565,0.014,-0.029,15.07,83.6,40.505932,-3.358523,604.2,3,5,276.0,0.352
15.94,1,0.056,-0.02,-0.009,0.007,-0.016,-0.036,-1.555,0.013,-0.029,15.07,83.6,40.505932,-3.358523,604.2,3,5,276.0,0.352
16.04,1,0.003,-0.023,-0.045,0.026,-0.018,-0.02,-1.552,0.011,-0.027,15.98,83.6,40.505932,-3.358523,604.2,3,5,276.0,0.352
16.14,1,-0.042,-0.026,-0.029,-0.004,-0.017,-0.036,-1.551,0.01,-0.026,15.98,83.6,40.505932,-3.358523,604.2,3,5,276.0,0.352
16.25,1,-0.042,-0.016,-0.015,-0.029,-0.019,-0.023,-1.552,0.009,-0.024,15.98,83.6,40.505932,-3.358523,604.2,3,5,276.0,0.352
16.35,1,0.01,-0.007,-0.037,-0.019,-0.015,-0.031,-1.551,0.005,-0.023,15.98,83.6,40.505932,-3.358523,604.2,3,5,276.0,0.352
16.44,1,0.013,-0.03,-0.01,-0.004,-0.021,-0.023,-1.552,0.005,-0.021,15.98,83.6,40.505932,-3.358523,604.2,3,5,276.0,0.352
16.57,1,-0.022,-0.014,-0.061,0.002,-0.019,-0.033,-1.551,0.004,-0.019,15.98,83.6,40.505932,-3.358523,604.2,3,5,276.0,0.352
16.64,1,-0.071,-0.01,-0.018,-0.042,-0.013,-0.038,-1.553,0.002,-0.018,15.98,83.6,40.505932,-3.358523,604.2,3,5,276.0,0.352
16.75,1,-0.048,-0.025,0.004,-0.043,-0.022,-0.012,-1.556,0.001,-0.016,15.98,83.6,40.505932,-3.358523,604.2,3,5,276.0,0.352
16.85,1,-0.008,-0.015,-0.024,-0.037,-0.013,-0.013,-1.555,0.001,-0.015,15.98,83.6,40.505932,-3.358523,604.2,3,5,276.0,0.352
16.95,1,-0.037,-0.043,-0.032,-0.03,-0.022,-0.024,-1.555,0.006,-0.013,15.98,83.6,40.505932,-3.358523,604.2,3,5,276.0,0.352
