Timestamp_Accel,SystemActivated,accelerometerXAxis,accelerometerYAxis,accelerometerZAxis,AccelX_KF,AccelY_KF,AccelZ_KF,gyroscopeXAxis,gyroscopeYAxis,gyroscopeZAxis,Timestamp_GPS,Speed,latitude,longitude,Altitude,VerticalAccuracy,HorizontalAccuracy,Course,Difcourse
10.65,0,-0.017,0.031,-0.025,-0.01,0.007,-0.021,-1.507,-0.029,0.033,10.66,0.0,40.505341,-3.35722,599.7,32,405,-1.0,-1.0
10.76,0,-0.005,0.014,0.013,-0.008,0.011,-0.006,-1.51,-0.03,0.032,10.66,0.0,40.505341,-3.35722,599.7,32,405,-1.0,-1.0
10.85,0,-0.021,0.058,-0.004,-0.011,0.028,0.001,-1.512,-0.036,0.032,10.66,0.0,40.505341,-3.35722,599.7,32,405,-1.0,-1.0
10.95,0,-0.037,-0.007,0.037,-0.021,0.022,0.011,-1.513,-0.041,0.031,10.66,0.0,40.505341,-3.35722,599.7,32,405,-1.0,-1.0
11.05,1,-0.0,-0.005,0.031,-0.02,0.008,0.027,-1.517,-0.038,0.03,10.66,0.0,40.505341,-3.35722,599.7,32,405,-1.0,-1.0
11.15,1,-0.012,0.001,0.004,-0.011,-0.001,0.018,-1.52,-0.036,0.03,10.66,0.0,40.505341,-3.35722,599.7,32,405,-1.0,-1.0
11.25,1,-0.017,-0.008,0.021,-0.015,-0.002,0.019,-1.522,-0.034,0.029,10.66,0.0,40.505341,-3.35722,599.7,32,405,-1.0,-1.0
11.36,1,0.0,-0.028,0.024,-0.014,-0.012,0.02,-1.526,-0.032,0.027,10.66,0.0,40.505341,-3.35722,599.7,32,405,-1.0,-1.0
11.45,1,0.03,-0.018,0.023,0.006,-0.021,0.018,-1.526,-0.029,0.026,10.66,0.0,40.505341,-3.35722,599.7,32,405,-1.0,-1.0
11.55,1,0.009,-0.023,0.017,0.021,-0.027,0.026,-1.526,-0.03,0.025,10.66,0.0,40.505341,-3.35722,599.7,32,405,-1.0,-1.0
11.65,1,-0.039,0.012,0.028,-0.016,-0.008,0.017,-1.529,-0.031,0.025,11.68,73.8,40.505657,-3.356018,593.5,6,5,280.9,171.211
11.75,1,-0.043,-0.004,0.051,-0.026,0.001,0.038,-1.536,-0.033,0.024,11.68,73.8,40.505657,-3.356018,593.5,6,5,280.9,171.211
11.85,1,0.003,0.003,0.103,-0.015,0.005,0.062,-1.546,-0.037,0.023,11.68,73.8,40.505657,-3.356018,593.5,6,5,280.9,171.211
