Timestamp_Accel,SystemActivated,accelerometerXAxis,accelerometerYAxis,accelerometerZAxis,AccelX_KF,AccelY_KF,AccelZ_KF,gyroscopeXAxis,gyroscopeYAxis,gyroscopeZAxis,Timestamp_GPS,Speed,latitude,longitude,Altitude,VerticalAccuracy,HorizontalAccuracy,Course,Difcourse
13.06,0,0.06,0.01,-0.012,0.019,0.016,-0.012,-1.596,-0.039,0.003,13.06,0.0,40.58493,-3.559458,598.6,16,466,-1.0,-1.0
13.15,0,0.046,0.008,-0.024,0.044,0.011,-0.017,-1.597,-0.04,-0.002,13.06,0.0,40.58493,-3.559458,598.6,16,466,-1.0,-1.0
13.25,0,-0.066,-0.002,-0.047,-0.013,0.01,-0.037,-1.593,-0.042,-0.005,13.06,0.0,40.58493,-3.559458,598.6,16,466,-1.0,-1.0
13.36,0,0.003,-0.024,-0.02,-0.015,-0.011,-0.031,-1.594,-0.046,-0.009,13.06,0.0,40.58493,-3.559458,598.6,16,466,-1.0,-1.0
13.45,0,0.023,-0.045,0.01,0.008,-0.025,-0.008,-1.599,-0.045,-0.011,13.06,0.0,40.58493,-3.559458,598.6,16,466,-1.0,-1.0
13.55,1,0.002,-0.035,-0.017,0.01,-0.045,-0.007,-1.602,-0.036,-0.012,13.06,0.0,40.58493,-3.559458,598.6,16,466,-1.0,-1.0
13.66,1,0.012,-0.068,0.037,0.006,-0.043,0.01,-1.602,-0.031,-0.012,13.06,0.0,40.58493,-3.559458,598.6,16,466,-1.0,-1.0
13.75,1,-0.007,-0.106,-0.004,0.0,-0.084,0.009,-1.602,-0.029,-0.012,13.06,0.0,40.58493,-3.559458,598.6,16,466,-1.0,-1.0
13.86,1,-0.038,-0.086,0.022,-0.015,-0.082,0.005,-1.603,-0.029,-0.012,13.06,0.0,40.58493,-3.559458,598.6,16,466,-1.0,-1.0
13.95,1,-0.042,-0.101,0.036,-0.029,-0.092,0.02,-1.604,-0.031,-0.012,13.06,0.0,40.58493,-3.559458,598.6,16,466,-1.0,-1.0
14.05,1,-0.055,-0.105,0.014,-0.044,-0.096,0.032,-1.605,-0.033,-0.012,14.06,67.7,40.584435,-3.554359,608.0,8,5,96.7,177.891
14.15,1,0.03,-0.063,0.072,-0.001,-0.089,0.041,-1.605,-0.035,-0.012,14.06,67.7,40.584435,-3.554359,608.0,8,5,96.7,177.891
14.26,1,0.035,-0.08,0.046,-0.001,-0.079,0.053,-1.603,-0.033,-0.012,14.06,67.7,40.584435,-3.554359,608.0,8,5,96.7,177.891
14.36,1,-0.025,-0.095,0.077,0.001,-0.086,0.057,-1.602,-0.028,-0.011,14.06,67.7,40.584435,-3.554359,608.0,8,5,96.7,177.891
14.46,1,0.041,-0.105,0.033,0.019,-0.089,0.047,-1.604,-0.026,-0.011,14.06,67.7,40.584435,-3.554359,608.0,8,5,96.7,177.891
14.56,1,-0.061,-0.1,0.055,-0.027,-0.101,0.048,-1.609,-0.019,-0.011,14.06,67.7,40.584435,-3.554359,608.0,8,5,96.7,177.891
14.66,1,-0.132,-0.04,0.05,-0.065,-0.08,0.049,-1.613,-0.014,-0.011,14.06,67.7,40.584435,-3.554359,608.0,8,5,96.7,177.891
14.76,1,-0.02,-0.073,0.031,-0.058,-0.056,0.042,-1.613,-0.013,-0.011,14.06,67.7,40.584435,-3.554359,608.0,8,5,96.7,177.891
14.86,1,0.099,-0.016,0.047,0.01,-0.047,0.051,-1.611,-0.001,-0.011,14.06,67.7,40.584435,-3.554359,608.0,8,5,96.7,177.891
14.95,1,-0.015,-0.135,0.004,0.018,-0.085,0.026,-1.61,-0.003,-0.01,14.06,67.7,40.584435,-3.554359,608.0,8,5,96.7,177.891
15.07,1,0.0,-0.045,0.054,0.003,-0.073,0.029,-1.611,-0.006,-0.011,15.04,70.3,40.584419,-3.553917,610.5,3,5,96.7,0.0
15.15,1,0.026,0.002,0.057,0.02,-0.044,0.047,-1.614,-0.006,-0.013,15.04,70.3,40.584419,-3.553917,610.5,3,5,96.7,0.0
15.25,1,-0.031,0.008,0.043,0.002,-0.008,0.049,-1.619,-0.005,-0.013,15.04,70.3,40.584419,-3.553917,610.5,3,5,96.7,0.0
15.35,1,-0.031,-0.044,0.018,-0.025,-0.02,0.036,-1.622,-0.001,-0.014,15.04,70.3,40.584419,-3.553917,610.5,3,5,96.7,0.0
15.46,1,0.026,-0.046,0.05,0.002,-0.034,0.04,-1.63,0.003,-0.015,15.04,70.3,40.584419,-3.553917,610.5,3,5,96.7,0.0
15.55,1,-0.039,0.002,0.022,-0.018,-0.017,0.032,-1.633,0.002,-0.016,15.04,70.3,40.584419,-3.553917,610.5,3,5,96.7,0.0
15.67,1,-0.003,-0.0,0.044,-0.017,-0.003,0.035,-1.635,0.003,-0.017,15.04,70.3,40.584419,-3.553917,610.5,3,5,96.7,0.0
15.76,1,0.006,-0.064,0.002,-0.002,-0.035,0.021,-1.637,0.003,-0.018,15.04,70.3,40.584419,-3.553917,610.5,3,5,96.7,0.0
15.86,1,-0.046,-0.053,0.08,-0.022,-0.045,0.037,-1.64,-0.001,-0.019,15.04,70.3,40.584419,-3.553917,610.5,3,5,96.7,0.0
15.95,1,0.025,0.007,0.013,-0.012,-0.027,0.039,-1.64,-0.005,-0.021,15.04,70.3,40.584419,-3.553917,610.5,3,5,96.7,0.0
16.05,1,0.003,0.01,0.057,0.01,-0.0,0.048,-1.639,-0.007,-0.022,16.04,73.0,40.584393,-3.553681,610.0,3,5,97.0,0.352
16.15,1,0.048,-0.019,0.038,0.021,-0.009,0.037,-1.639,-0.008,-0.023,16.04,73.0,40.584393,-3.553681,610.0,3,5,97.0,0.352
16.27,1,-0.044,-0.007,0.017,0.008,-0.008,0.034,-1.639,-0.007,-0.024,16.04,73.0,40.584393,-3.553681,610.0,3,5,97.0,0.352
16.35,1,-0.014,-0.026,0.015,-0.015,-0.019,0.022,-1.637,-0.008,-0.024,16.04,73.0,40.584393,-3.553681,610.0,3,5,97.0,0.352
16.45,1,0.001,-0.021,0.009,-0.02,-0.026,0.015,-1.638,-0.0,-0.025,16.04,73.0,40.584393,-3.553681,610.0,3,5,97.0,0.352
16.55,1,0.001,-0.009,0.022,0.006,-0.014,0.022,-1.641,0.005,-0.026,16.04,73.0,40.584393,-3.553681,610.0,3,5,97.0,0.352
16.66,1,-0.017,0.001,-0.008,-0.013,-0.008,0.007,-1.642,0.008,-0.026,16.04,73.0,40.584393,-3.553681,610.0,3,5,97.0,0.352
16.76,1,-0.014,-0.025,0.013,-0.008,-0.013,0.009,-1.648,0.011,-0.026,16.04,73.0,40.584393,-3.553681,610.0,3,5,97.0,0.352
16.86,1,-0.043,-0.009,-0.064,-0.025,-0.014,-0.023,-1.644,0.013,-0.026,16.04,73.0,40.584393,-3.553681,610.0,3,5,97.0,0.352
16.96,1,-0.007,-0.005,-0.085,-0.025,-0.01,-0.056,-1.633,0.014,-0.027,16.04,73.0,40.584393,-3.553681,610.0,3,5,97.0,0.352
17.06,1,-0.006,0.019,-0.135,-0.016,0.006,-0.101,-1.628,0.017,-0.028,17.07,73.0,40.584393,-3.553681,610.0,3,5,97.0,0.352
17.16,1,-0.067,-0.005,-0.099,-0.031,0.012,-0.103,-1.624,0.02,-0.028,17.07,73.0,40.584393,-3.553681,610.0,3,5,97.0,0.352
17.26,1,-0.05,0.024,-0.095,-0.048,0.007,-0.099,-1.617,0.022,-0.029,17.07,73.0,40.584393,-3.553681,610.0,3,5,97.0,0.352
17.37,1,0.014,0.006,-0.062,-0.023,0.008,-0.082,-1.617,0.02,-0.029,17.07,73.0,40.584393,-3.553681,610.0,3,5,97.0,0.352
17.46,1,0.044,-0.036,-0.073,0.007,-0.01,-0.08,-1.617,0.021,-0.03,17.07,73.0,40.584393,-3.553681,610.0,3,5,97.0,0.352
17.56,1,-0.016,0.007,-0.096,0.011,-0.009,-0.083,-1.617,0.02,-0.03,17.07,73.0,40.584393,-3.553681,610.0,3,5,97.0,0.352
17.66,1,0.005,-0.017,-0.076,0.003,-0.01,-0.086,-1.616,0.018,-0.031,17.07,73.0,40.584393,-3.553681,610.0,3,5,97.0,0.352
17.76,1,0.035,0.002,-0.059,0.025,0.0,-0.073,-1.611,0.014,-0.032,17.07,73.0,40.584393,-3.553681,610.0,3,5,97.0,0.352
17.86,1,0.02,0.015,-0.077,0.022,-0.005,-0.066,-1.603,0.015,-0.033,17.07,73.0,40.584393,-3.553681,610.0,3,5,97.0,0.352
17.96,1,-0.047,-0.006,-0.093,-0.006,0.009,-0.08,-1.603,0.015,-0.034,17.07,73.0,40.584393,-3.553681,610.0,3,5,97.0,0.352
18.06,1,-0.076,0.012,-0.045,-0.045,0.006,-0.075,-1.603,0.017,-0.035,18.07,76.6,40.584343,-3.553189,610.2,3,5,98.1,0.703
18.17,1,-0.112,-0.002,-0.023,-0.083,0.009,-0.042,-1.602,0.02,-0.036,18.07,76.6,40.584343,-3.553189,610.2,3,5,98.1,0.703
18.27,1,0.051,-0.015,0.005,-0.037,-0.013,-0.016,-1.605,0.018,-0.037,18.07,76.6,40.584343,-3.553189,610.2,3,5,98.1,0.703
18.36,1,0.052,0.048,-0.008,0.02,0.006,-0.005,-1.604,0.019,-0.038,18.07,76.6,40.584343,-3.553189,610.2,3,5,98.1,0.703
18.46,1,-0.024,0.006,-0.028,0.01,0.02,-0.016,-1.599,0.018,-0.039,18.07,76.6,40.584343,-3.553189,610.2,3,5,98.1,0.703
18.56,1,0.023,-0.0,-0.003,0.007,0.013,-0.013,-1.599,0.017,-0.04,18.07,76.6,40.584343,-3.553189,610.2,3,5,98.1,0.703
18.66,1,0.004,0.017,0.005,0.012,0.008,-0.006,-1.597,0.015,-0.042,18.07,76.6,40.584343,-3.553189,610.2,3,5,98.1,0.703
18.77,1,0.016,0.016,-0.001,0.008,0.016,0.003,-1.592,0.014,-0.043,18.07,76.6,40.584343,-3.553189,610.2,3,5,98.1,0.703
18.86,1,0.027,0.022,0.02,0.02,0.015,0.008,-1.591,0.012,-0.044,18.07,76.6,40.584343,-3.553189,610.2,3,5,98.1,0.703
18.97,1,0.007,0.033,0.015,0.017,0.028,0.011,-1.59,0.008,-0.046,18.07,76.6,40.584343,-3.553189,610.2,3,5,98.1,0.703
19.06,1,-0.042,0.025,0.007,-0.012,0.028,0.006,-1.591,0.002,-0.049,19.12,75.9,40.584316,-3.552943,610.5,3,5,98.8,1.406
19.17,1,0.01,0.044,0.006,0.001,0.026,0.01,-1.598,-0.005,-0.052,19.12,75.9,40.584316,-3.552943,610.5,3,5,98.8,1.406
19.27,1,-0.02,0.087,0.01,-0.013,0.055,0.011,-1.603,-0.011,-0.055,19.12,75.9,40.584316,-3.552943,610.5,3,5,98.8,1.406
19.37,1,-0.043,0.059,0.026,-0.03,0.073,0.015,-1.605,-0.01,-0.058,19.12,75.9,40.584316,-3.552943,610.5,3,5,98.8,1.406
19.47,1,-0.053,0.033,0.016,-0.03,0.049,0.017,-1.608,-0.008,-0.061,19.12,75.9,40.584316,-3.552943,610.5,3,5,98.8,1.406
19.57,1,-0.057,0.038,0.01,-0.057,0.044,0.013,-1.608,-0.008,-0.063,19.12,75.9,40.584316,-3.552943,610.5,3,5,98.8,1.406
19.67,1,0.004,0.058,0.0,-0.038,0.048,0.006,-1.607,-0.009,-0.066,19.12,75.9,40.584316,-3.552943,610.5,3,5,98.8,1.406
19.76,1,0.082,0.044,0.032,0.03,0.048,0.022,-1.608,-0.009,-0.069,19.12,75.9,40.584316,-3.552943,610.5,3,5,98.8,1.406
19.87,1,-0.005,0.068,0.016,0.031,0.051,0.019,-1.607,-0.007,-0.072,19.12,75.9,40.584316,-3.552943,610.5,3,5,98.8,1.406
19.97,1,0.024,0.028,0.03,0.011,0.048,0.022,-1.606,-0.008,-0.073,19.12,75.9,40.584316,-3.552943,610.5,3,5,98.8,1.406
20.07,1,0.01,0.041,0.046,0.016,0.038,0.036,-1.606,-0.007,-0.075,20.08,76.9,40.584282,-3.552694,611.0,3,5,100.2,2.109
20.16,1,0.021,0.016,0.017,0.019,0.034,0.03,-1.607,-0.008,-0.078,20.08,76.9,40.584282,-3.552694,611.0,3,5,100.2,2.109
20.27,1,-0.016,0.015,0.0,0.006,0.02,0.007,-1.609,-0.007,-0.08,20.08,76.9,40.584282,-3.552694,611.0,3,5,100.2,2.109
20.37,1,-0.138,0.04,0.018,-0.049,0.028,0.025,-1.613,-0.006,-0.082,20.08,76.9,40.584282,-3.552694,611.0,3,5,100.2,2.109
20.47,1,-0.116,0.058,-0.011,-0.111,0.043,-0.001,-1.616,-0.007,-0.084,20.08,76.9,40.584282,-3.552694,611.0,3,5,100.2,2.109
20.58,1,0.013,0.054,0.021,-0.056,0.038,0.002,-1.619,-0.006,-0.087,20.08,76.9,40.584282,-3.552694,611.0,3,5,100.2,2.109
