Timestamp,Unix Timestamp,Milliseconds,Millibars
04-02-21 10:38,1612435136,2,0
04-02-21 10:38,1612435136,101,0
04-02-21 10:38,1612435136,200,0
04-02-21 10:38,1612435136,300,0
04-02-21 10:38,1612435136,401,0
04-02-21 10:38,1612435136,500,0
04-02-21 10:38,1612435136,601,0
04-02-21 10:38,1612435136,700,0
04-02-21 10:38,1612435136,800,0
04-02-21 10:38,1612435136,900,0
04-02-21 10:38,1612435136,1001,0
04-02-21 10:38,1612435136,1101,0
04-02-21 10:38,1612435136,1200,0
04-02-21 10:38,1612435136,1300,0
04-02-21 10:38,1612435136,1400,0
04-02-21 10:38,1612435136,1501,0
04-02-21 10:38,1612435136,1600,0
04-02-21 10:38,1612435136,1700,0
04-02-21 10:38,1612435136,1801,0
04-02-21 10:38,1612435136,1901,0
04-02-21 10:38,1612435136,2000,0
04-02-21 10:38,1612435136,2100,0
04-02-21 10:38,1612435136,2200,0
04-02-21 10:38,1612435136,2301,0
04-02-21 10:38,1612435136,2400,0
04-02-21 10:38,1612435136,2501,0
04-02-21 10:38,1612435136,2600,0
04-02-21 10:38,1612435136,2701,0
04-02-21 10:38,1612435136,2801,0
04-02-21 10:38,1612435136,2901,0
04-02-21 10:38,1612435136,3000,0
04-02-21 10:38,1612435136,3101,0
04-02-21 10:38,1612435136,3201,0
04-02-21 10:38,1612435136,3300,0
04-02-21 10:38,1612435136,3400,0
04-02-21 10:38,1612435136,3501,0
04-02-21 10:38,1612435136,3600,0
04-02-21 10:38,1612435136,3701,0
04-02-21 10:38,1612435136,3800,0
04-02-21 10:38,1612435136,3900,0
04-02-21 10:38,1612435136,4001,0
04-02-21 10:38,1612435136,4100,0
04-02-21 10:38,1612435136,4202,0
04-02-21 10:38,1612435136,4300,0
04-02-21 10:38,1612435136,4400,0
04-02-21 10:38,1612435136,4500,0
04-02-21 10:38,1612435136,4601,0
04-02-21 10:38,1612435136,4700,0
04-02-21 10:38,1612435136,4800,0
04-02-21 10:38,1612435136,4900,0
04-02-21 10:38,1612435136,5001,0
04-02-21 10:38,1612435136,5100,0
04-02-21 10:38,1612435136,5201,0
04-02-21 10:38,1612435136,5300,0
04-02-21 10:38,1612435136,5400,0
04-02-21 10:38,1612435136,5502,0
04-02-21 10:38,1612435136,5600,0
04-02-21 10:38,1612435136,5700,0
04-02-21 10:38,1612435136,5801,0
04-02-21 10:38,1612435136,5900,0
04-02-21 10:38,1612435136,6000,0
04-02-21 10:38,1612435136,6101,0
04-02-21 10:38,1612435136,6200,0
04-02-21 10:38,1612435136,6300,0
04-02-21 10:38,1612435136,6400,0
04-02-21 10:38,1612435136,6500,0
04-02-21 10:38,1612435136,6600,0
04-02-21 10:38,1612435136,6701,0
04-02-21 10:38,1612435136,6800,0
04-02-21 10:38,1612435136,6900,0
04-02-21 10:38,1612435136,7001,0
04-02-21 10:38,1612435136,7100,0
04-02-21 10:38,1612435136,7202,0
04-02-21 10:38,1612435136,7301,0
04-02-21 10:38,1612435136,7401,0
04-02-21 10:38,1612435136,7500,0
04-02-21 10:38,1612435136,7600,0
04-02-21 10:38,1612435136,7700,0
04-02-21 10:38,1612435136,7801,0
04-02-21 10:38,1612435136,7900,0
04-02-21 10:38,1612435136,8000,0
04-02-21 10:38,1612435136,8101,0
04-02-21 10:38,1612435136,8200,0
04-02-21 10:38,1612435136,8301,0
04-02-21 10:38,1612435136,8400,0
04-02-21 10:38,1612435136,8501,0
04-02-21 10:38,1612435136,8601,0
04-02-21 10:38,1612435136,8700,0
04-02-21 10:38,1612435136,8800,0
04-02-21 10:38,1612435136,8900,0
04-02-21 10:38,1612435136,9001,0
04-02-21 10:38,1612435136,9100,0
04-02-21 10:38,1612435136,9200,0
04-02-21 10:38,1612435137,9300,0
04-02-21 10:38,1612435137,9401,0
04-02-21 10:38,1612435137,9500,0
04-02-21 10:38,1612435137,9600,0
04-02-21 10:38,1612435137,9701,0
04-02-21 10:38,1612435137,9800,0
04-02-21 10:38,1612435137,9900,0
04-02-21 10:38,1612435137,10000,0
04-02-21 10:38,1612435137,10100,0
04-02-21 10:38,1612435137,10200,0
04-02-21 10:38,1612435137,10300,0
04-02-21 10:38,1612435137,10401,0
04-02-21 10:38,1612435137,10500,0
04-02-21 10:38,1612435137,10600,0
04-02-21 10:38,1612435137,10701,0
04-02-21 10:38,1612435137,10800,0
04-02-21 10:38,1612435137,10901,0
04-02-21 10:38,1612435137,11000,0
04-02-21 10:38,1612435137,11101,0
04-02-21 10:38,1612435137,11200,0
04-02-21 10:38,1612435137,11300,0
04-02-21 10:38,1612435137,11401,0
04-02-21 10:38,1612435137,11500,0
04-02-21 10:38,1612435137,11600,0
04-02-21 10:38,1612435137,11701,0
04-02-21 10:38,1612435137,11800,0
04-02-21 10:38,1612435137,11900,0
04-02-21 10:38,1612435137,12000,0
04-02-21 10:38,1612435137,12101,0
04-02-21 10:38,1612435137,12201,0
04-02-21 10:38,1612435137,12300,0
04-02-21 10:38,1612435137,,
04-02-21 10:38,1612435137,,
04-02-21 10:38,1612435137,,
04-02-21 10:38,1612435137,,
04-02-21 10:38,1612435137,,
04-02-21 10:38,1612435137,,
04-02-21 10:38,1612435137,,
04-02-21 10:38,1612435137,,
04-02-21 10:38,1612435137,,
04-02-21 10:38,1612435137,,
04-02-21 10:38,1612435137,,
04-02-21 10:38,1612435137,,
04-02-21 10:38,1612435137,,
04-02-21 10:38,1612435137,,
04-02-21 10:38,1612435137,,
04-02-21 10:38,1612435137,,
04-02-21 10:38,1612435137,,
04-02-21 10:38,1612435137,,
04-02-21 10:38,1612435137,,
04-02-21 10:38,1612435137,,
04-02-21 10:38,1612435137,,
04-02-21 10:38,1612435137,,
04-02-21 10:38,1612435137,,
04-02-21 10:38,1612435137,,
04-02-21 10:38,1612435137,,
04-02-21 10:38,1612435137,,
04-02-21 10:38,1612435137,,
04-02-21 10:38,1612435137,,
04-02-21 10:38,1612435137,,
04-02-21 10:38,1612435137,,
04-02-21 10:38,1612435137,,
04-02-21 10:38,1612435137,,
04-02-21 10:38,1612435137,,
04-02-21 10:38,1612435137,,
04-02-21 10:38,1612435137,,
04-02-21 10:38,1612435137,,
04-02-21 10:38,1612435137,,
04-02-21 10:38,1612435137,,
04-02-21 10:38,1612435137,,
04-02-21 10:38,1612435137,,
04-02-21 10:38,1612435137,,
04-02-21 10:38,1612435137,,
04-02-21 10:38,1612435137,,
04-02-21 10:38,1612435137,,
04-02-21 10:38,1612435137,,
04-02-21 10:38,1612435137,,
04-02-21 10:38,1612435137,,
04-02-21 10:38,1612435137,,
04-02-21 10:38,1612435137,,
04-02-21 10:38,1612435137,,
04-02-21 10:38,1612435137,,
04-02-21 10:38,1612435137,,
04-02-21 10:38,1612435137,,
04-02-21 10:38,1612435137,,
04-02-21 10:38,1612435137,,
04-02-21 10:38,1612435137,,
04-02-21 10:38,1612435137,,
04-02-21 10:38,1612435137,,
04-02-21 10:38,1612435137,,
