40.513210000,-3.404772000
40.513210000,-3.404772000
40.514465000,-3.405856000
40.515263000,-3.406583000
40.515263000,-3.406583000
40.515263000,-3.406583000
40.515903000,-3.407200000
40.515903000,-3.407200000
40.516453000,-3.407653000
40.518490000,-3.409592000
40.518490000,-3.409592000
40.519798000,-3.410874000
40.520020000,-3.411085000
40.520020000,-3.411085000
40.520237000,-3.411296000
40.520237000,-3.411296000
40.520237000,-3.411296000
40.520237000,-3.411296000
40.520683000,-3.411703000
40.520683000,-3.411703000
40.520901000,-3.411905000
40.522015000,-3.412914000
40.522015000,-3.412914000
40.522877000,-3.413747000
40.522877000,-3.413747000
40.522877000,-3.413747000
40.523075000,-3.413988000
40.524624000,-3.416811000
40.524624000,-3.416811000
40.524624000,-3.416811000
40.525196000,-3.419267000
40.525490000,-3.420415000
40.525490000,-3.420415000
40.525677000,-3.420944000
40.528721000,-3.424363000
40.529091000,-3.424612000
40.529091000,-3.424612000
40.529091000,-3.424612000
40.530022000,-3.425277000
40.530376000,-3.425601000
40.530560000,-3.425774000
40.531075000,-3.426323000
40.531075000,-3.426323000
40.532051000,-3.427585000
40.533710000,-3.432174000
40.533749000,-3.432460000
40.533829000,-3.433600000
40.533836000,-3.447768000
40.533806000,-3.449979000
40.533787000,-3.450346000
40.533787000,-3.450346000
40.533817000,-3.454823000
40.533817000,-3.454823000
40.533813000,-3.457850000
40.533802000,-3.458168000
40.533802000,-3.458168000
40.533794000,-3.458487000
40.533779000,-3.459438000
40.533775000,-3.461352000
40.533749000,-3.464174000
40.533787000,-3.465728000
40.533787000,-3.465728000
40.534798000,-3.468771000
40.534798000,-3.468771000
40.534798000,-3.468771000
40.534927000,-3.468986000
40.534927000,-3.468986000
40.535076000,-3.469195000
40.535076000,-3.469195000
40.535076000,-3.469195000
40.537846000,-3.470914000
40.538769000,-3.471225000
40.538769000,-3.471225000
40.541595000,-3.472117000
40.541595000,-3.472117000
40.541595000,-3.472117000
40.541595000,-3.472117000
40.546535000,-3.473780000
40.547626000,-3.474266000
40.548523000,-3.474736000
40.549000000,-3.475007000
40.549000000,-3.475007000
40.550632000,-3.476297000
40.550632000,-3.476297000
40.550632000,-3.476297000
40.550823000,-3.476493000
40.554718000,-3.482609000
40.555031000,-3.483553000
40.555527000,-3.485531000
40.555664000,-3.486194000
40.555664000,-3.486194000
40.555664000,-3.486194000
40.555855000,-3.487568000
40.555855000,-3.487568000
40.555958000,-3.488970000
40.555958000,-3.488970000
40.555882000,-3.490256000
40.555882000,-3.490256000
40.555790000,-3.490896000
40.555790000,-3.490896000
40.555790000,-3.490896000
40.555790000,-3.490896000
40.555790000,-3.490896000
40.555584000,-3.491817000
40.555401000,-3.492424000
40.555302000,-3.492718000
40.555080000,-3.493293000
40.555080000,-3.493293000
40.555080000,-3.493293000
40.555080000,-3.493293000
40.555080000,-3.493293000
40.555080000,-3.493293000
40.554962000,-3.493580000
40.554962000,-3.493580000
40.554722000,-3.494165000
40.554722000,-3.494165000
40.554722000,-3.494165000
40.554722000,-3.494165000
40.554722000,-3.494165000
40.554390000,-3.495408000
40.554256000,-3.496363000
40.554226000,-3.496679000
40.554226000,-3.496679000
40.554226000,-3.496679000
40.554279000,-3.498200000
40.554279000,-3.498200000
40.554317000,-3.498494000
40.554363000,-3.498784000
40.554741000,-3.500525000
40.554836000,-3.500803000
40.555355000,-3.501840000
40.555355000,-3.501840000
40.556202000,-3.503676000
40.556202000,-3.503676000
40.556450000,-3.504524000
40.556587000,-3.505092000
40.556587000,-3.505092000
40.556801000,-3.507501000
40.556767000,-3.509271000
40.556767000,-3.509271000
40.558170000,-3.514046000
40.558319000,-3.514267000
40.558472000,-3.514475000
40.558620000,-3.514690000
40.560543000,-3.516267000
40.560543000,-3.516267000
40.560543000,-3.516267000
40.560543000,-3.516267000
40.562782000,-3.516845000
40.562782000,-3.516845000
40.563011000,-3.516875000
40.563011000,-3.516875000
40.563240000,-3.516907000
40.563469000,-3.516959000
40.563469000,-3.516959000
40.563709000,-3.517009000
40.563709000,-3.517009000
40.563709000,-3.517009000
40.563957000,-3.517057000
40.563957000,-3.517057000
40.564213000,-3.517113000
40.564213000,-3.517113000
40.564213000,-3.517113000
40.564213000,-3.517113000
40.564472000,-3.517181000
40.564739000,-3.517246000
40.564739000,-3.517246000
40.564739000,-3.517246000
40.566269000,-3.517949000
40.567276000,-3.518559000
40.567524000,-3.518713000
40.568451000,-3.519466000
40.568451000,-3.519466000
40.568451000,-3.519466000
40.568665000,-3.519666000
40.568665000,-3.519666000
40.568665000,-3.519666000
40.568871000,-3.519874000
40.569084000,-3.520086000
40.569283000,-3.520309000
40.569839000,-3.521024000
40.570564000,-3.522059000
40.571503000,-3.523769000
40.572380000,-3.526051000
40.572578000,-3.526738000
40.572788000,-3.527432000
40.572788000,-3.527432000
40.572884000,-3.527784000
40.573402000,-3.529509000
40.573780000,-3.530477000
40.574024000,-3.531087000
40.574444000,-3.532001000
40.574444000,-3.532001000
40.574444000,-3.532001000
40.574444000,-3.532001000
40.575161000,-3.533486000
40.575161000,-3.533486000
40.575161000,-3.533486000
40.575161000,-3.533486000
40.575462000,-3.534085000
40.575462000,-3.534085000
40.575462000,-3.534085000
40.575611000,-3.534400000
40.575611000,-3.534400000
40.575611000,-3.534400000
40.575752000,-3.534703000
40.575752000,-3.534703000
40.575897000,-3.535017000
40.576267000,-3.535971000
40.576492000,-3.536629000
40.576912000,-3.537947000
