40.513210000,-3.404772000
40.514771000,-3.406132000
40.518063000,-3.409169000
40.518063000,-3.409169000
40.518063000,-3.409169000
40.522015000,-3.412914000
40.522015000,-3.412914000
40.522232000,-3.413118000
40.525780000,-3.421197000
40.526142000,-3.421921000
40.526142000,-3.421921000
40.527779000,-3.423730000
40.528164000,-3.423991000
40.529648000,-3.424988000
40.533875000,-3.439385000
40.533787000,-3.450346000
40.533791000,-3.458806000
40.533783000,-3.459124000
40.533772000,-3.460393000
40.533772000,-3.460711000
40.533772000,-3.460711000
40.533772000,-3.460711000
40.533772000,-3.461028000
40.533775000,-3.461352000
40.533775000,-3.461352000
40.534531000,-3.468303000
40.534798000,-3.468771000
40.536297000,-3.470277000
40.536297000,-3.470277000
40.536297000,-3.470277000
40.536297000,-3.470277000
40.536297000,-3.470277000
40.536503000,-3.470391000
40.536503000,-3.470391000
40.536503000,-3.470391000
40.536503000,-3.470391000
40.536503000,-3.470391000
40.536720000,-3.470501000
40.536720000,-3.470501000
40.536720000,-3.470501000
40.545925000,-3.473557000
40.549438000,-3.475291000
40.550632000,-3.476297000
40.552078000,-3.477895000
40.554722000,-3.494165000
40.554226000,-3.496679000
40.554207000,-3.497284000
40.554207000,-3.497284000
40.554207000,-3.497284000
40.554256000,-3.497895000
40.554256000,-3.497895000
40.554478000,-3.499367000
40.554478000,-3.499367000
40.554478000,-3.499367000
40.554478000,-3.499367000
40.554478000,-3.499367000
40.554543000,-3.499657000
40.554543000,-3.499657000
40.554543000,-3.499657000
40.554543000,-3.499657000
40.554543000,-3.499657000
40.554543000,-3.499657000
40.554543000,-3.499657000
40.554543000,-3.499657000
40.554543000,-3.499657000
40.554543000,-3.499657000
40.554600000,-3.499950000
40.554600000,-3.499950000
40.554600000,-3.499950000
40.554600000,-3.499950000
40.554600000,-3.499950000
40.554600000,-3.499950000
40.554600000,-3.499950000
40.554600000,-3.499950000
40.554600000,-3.499950000
40.554600000,-3.499950000
40.554668000,-3.500234000
40.554668000,-3.500234000
40.554668000,-3.500234000
40.554668000,-3.500234000
40.554668000,-3.500234000
40.554668000,-3.500234000
40.554668000,-3.500234000
40.554668000,-3.500234000
40.554668000,-3.500234000
40.554668000,-3.500234000
40.554741000,-3.500525000
40.554741000,-3.500525000
40.554741000,-3.500525000
40.554741000,-3.500525000
40.554741000,-3.500525000
40.554741000,-3.500525000
40.554741000,-3.500525000
40.554741000,-3.500525000
40.554741000,-3.500525000
40.554741000,-3.500525000
40.554836000,-3.500803000
40.554836000,-3.500803000
40.554836000,-3.500803000
40.554836000,-3.500803000
40.554836000,-3.500803000
40.554836000,-3.500803000
40.554836000,-3.500803000
40.554836000,-3.500803000
40.554836000,-3.500803000
40.554836000,-3.500803000
40.554955000,-3.501069000
40.554955000,-3.501069000
40.554955000,-3.501069000
40.554955000,-3.501069000
40.554955000,-3.501069000
40.556450000,-3.504524000
40.560341000,-3.516171000
40.560341000,-3.516171000
40.560543000,-3.516267000
40.560543000,-3.516267000
40.560543000,-3.516267000
40.560738000,-3.516379000
40.560738000,-3.516379000
40.560738000,-3.516379000
40.560738000,-3.516379000
40.560738000,-3.516379000
40.560738000,-3.516379000
40.560955000,-3.516468000
40.560955000,-3.516468000
40.560955000,-3.516468000
40.561165000,-3.516548000
40.561165000,-3.516548000
40.569839000,-3.521024000
40.570225000,-3.521523000
40.572788000,-3.527432000
40.573780000,-3.530477000
40.575161000,-3.533486000
40.575161000,-3.533486000
40.580921000,-3.545762000
40.580921000,-3.545762000
40.582104000,-3.547323000
