Timestamp_Accel,SystemActivated,accelerometerXAxis,accelerometerYAxis,accelerometerZAxis,AccelX_KF,AccelY_KF,AccelZ_KF,gyroscopeXAxis,gyroscopeYAxis,gyroscopeZAxis,Timestamp_GPS,Speed,latitude,longitude,Altitude,VerticalAccuracy,HorizontalAccuracy,Course,Difcourse
7.96,0,0.06,-0.013,0.001,-0.003,-0.012,-0.017,-1.577,-0.001,0.062,7.98,0.0,40.505589,-3.361175,606.1,33,201,-1.0,-1.0
8.06,0,0.021,0.01,-0.037,0.036,-0.002,-0.024,-1.572,0.002,0.063,7.98,0.0,40.505589,-3.361175,606.1,33,201,-1.0,-1.0
8.17,0,-0.096,-0.008,-0.036,-0.03,0.002,-0.023,-1.573,0.001,0.063,7.98,0.0,40.505589,-3.361175,606.1,33,201,-1.0,-1.0
8.28,0,0.028,-0.049,-0.026,-0.025,-0.023,-0.039,-1.569,0.005,0.064,7.98,0.0,40.505589,-3.361175,606.1,33,201,-1.0,-1.0
8.37,0,0.032,-0.024,-0.017,0.018,-0.035,-0.025,-1.569,0.001,0.065,7.98,0.0,40.505589,-3.361175,606.1,33,201,-1.0,-1.0
8.48,0,-0.04,-0.009,-0.031,-0.014,-0.019,-0.022,-1.568,-0.003,0.065,7.98,0.0,40.505589,-3.361175,606.1,33,201,-1.0,-1.0
8.58,0,0.075,0.015,-0.017,0.03,-0.005,-0.022,-1.568,-0.004,0.066,7.98,0.0,40.505589,-3.361175,606.1,33,201,-1.0,-1.0
8.67,0,-0.051,0.004,-0.02,0.006,0.006,-0.021,-1.568,-0.002,0.067,7.98,0.0,40.505589,-3.361175,606.1,33,201,-1.0,-1.0
8.77,0,-0.051,-0.056,-0.052,-0.033,-0.022,-0.033,-1.567,0.0,0.068,7.98,0.0,40.505589,-3.361175,606.1,33,201,-1.0,-1.0
8.87,0,-0.074,-0.032,-0.042,-0.056,-0.036,-0.042,-1.566,-0.0,0.068,7.98,0.0,40.505589,-3.361175,606.1,33,201,-1.0,-1.0
8.97,0,0.005,-0.023,0.006,-0.026,-0.027,-0.019,-1.566,-0.006,0.069,8.96,0.0,40.505589,-3.361175,606.1,33,201,-1.0,-1.0
9.07,0,-0.078,-0.015,-0.048,-0.045,-0.024,-0.025,-1.563,-0.012,0.07,8.96,0.0,40.505589,-3.361175,606.1,33,201,-1.0,-1.0
9.17,0,0.0,-0.021,-0.001,-0.04,-0.02,-0.026,-1.557,-0.015,0.071,8.96,0.0,40.505589,-3.361175,606.1,33,201,-1.0,-1.0
9.27,0,0.067,-0.002,0.033,0.017,-0.011,0.006,-1.555,-0.014,0.071,8.96,0.0,40.505589,-3.361175,606.1,33,201,-1.0,-1.0
9.37,0,-0.021,-0.004,-0.057,0.002,-0.007,-0.022,-1.545,-0.011,0.072,8.96,0.0,40.505589,-3.361175,606.1,33,201,-1.0,-1.0
9.47,0,0.046,-0.047,0.035,0.013,-0.02,0.0,-1.543,-0.005,0.073,8.96,0.0,40.505589,-3.361175,606.1,33,201,-1.0,-1.0
9.57,0,0.015,-0.016,0.001,0.036,-0.028,0.014,-1.54,-0.003,0.073,8.96,0.0,40.505589,-3.361175,606.1,33,201,-1.0,-1.0
9.67,0,-0.032,-0.019,-0.032,0.001,-0.02,-0.01,-1.542,-0.001,0.072,8.96,0.0,40.505589,-3.361175,606.1,33,201,-1.0,-1.0
9.78,0,-0.087,0.039,-0.023,-0.056,0.007,-0.031,-1.545,-0.004,0.072,8.96,0.0,40.505589,-3.361175,606.1,33,201,-1.0,-1.0
9.87,0,0.014,0.0,0.02,-0.037,0.011,0.005,-1.549,-0.004,0.072,8.96,0.0,40.505589,-3.361175,606.1,33,201,-1.0,-1.0
9.97,0,0.019,0.017,0.007,0.01,0.008,0.004,-1.547,-0.006,0.072,9.96,0.0,40.505589,-3.361175,606.1,33,201,-1.0,-1.0
10.07,0,-0.02,-0.036,-0.066,0.004,-0.007,-0.02,-1.544,-0.01,0.072,9.96,0.0,40.505589,-3.361175,606.1,33,201,-1.0,-1.0
10.18,1,-0.05,-0.013,-0.012,-0.021,-0.019,-0.031,-1.547,-0.01,0.072,9.96,0.0,40.505589,-3.361175,606.1,33,201,-1.0,-1.0
10.27,1,-0.076,0.022,-0.014,-0.05,-0.001,-0.016,-1.548,-0.011,0.073,9.96,0.0,40.505589,-3.361175,606.1,33,201,-1.0,-1.0
10.37,1,-0.054,-0.031,-0.028,-0.066,-0.009,-0.02,-1.546,-0.008,0.074,9.96,0.0,40.505589,-3.361175,606.1,33,201,-1.0,-1.0
10.47,1,-0.003,-0.001,-0.022,-0.037,-0.01,-0.029,-1.546,-0.004,0.074,9.96,0.0,40.505589,-3.361175,606.1,33,201,-1.0,-1.0
10.58,1,-0.065,-0.005,-0.015,-0.044,-0.008,-0.018,-1.545,-0.004,0.075,9.96,0.0,40.505589,-3.361175,606.1,33,201,-1.0,-1.0
10.67,1,0.019,-0.028,-0.03,-0.014,-0.008,-0.021,-1.543,-0.001,0.075,9.96,0.0,40.505589,-3.361175,606.1,33,201,-1.0,-1.0
10.78,1,0.009,-0.013,-0.004,-0.002,-0.018,-0.021,-1.545,0.002,0.075,9.96,0.0,40.505589,-3.361175,606.1,33,201,-1.0,-1.0
10.87,1,-0.0,-0.008,0.0,0.01,-0.009,-0.001,-1.542,0.006,0.076,9.96,0.0,40.505589,-3.361175,606.1,33,201,-1.0,-1.0
10.98,1,-0.012,-0.028,-0.023,-0.006,-0.021,-0.017,-1.537,0.007,0.077,10.97,97.8,40.505936,-3.358076,598.6,24,10,276.3,83.672
11.07,1,-0.036,0.004,0.017,-0.022,-0.02,-0.003,-1.538,0.008,0.078,10.97,97.8,40.505936,-3.358076,598.6,24,10,276.3,83.672
11.18,1,-0.017,-0.012,-0.03,-0.023,-0.001,-0.006,-1.538,0.006,0.08,10.97,97.8,40.505936,-3.358076,598.6,24,10,276.3,83.672
11.28,1,0.078,-0.081,-0.012,0.017,-0.038,-0.021,-1.54,0.005,0.081,10.97,97.8,40.505936,-3.358076,598.6,24,10,276.3,83.672
11.38,1,-0.013,-0.017,-0.009,0.02,-0.043,-0.006,-1.539,0.002,0.082,10.97,97.8,40.505936,-3.358076,598.6,24,10,276.3,83.672
11.47,1,-0.088,-0.007,-0.031,-0.037,-0.018,-0.019,-1.536,0.002,0.083,10.97,97.8,40.505936,-3.358076,598.6,24,10,276.3,83.672
11.58,1,-0.012,-0.028,0.009,-0.037,-0.022,-0.011,-1.536,0.003,0.085,10.97,97.8,40.505936,-3.358076,598.6,24,10,276.3,83.672
11.68,1,0.027,-0.014,0.006,0.003,-0.019,-0.0,-1.535,0.005,0.086,10.97,97.8,40.505936,-3.358076,598.6,24,10,276.3,83.672
11.78,1,-0.014,-0.01,0.019,0.002,-0.014,0.008,-1.535,0.005,0.087,10.97,97.8,40.505936,-3.358076,598.6,24,10,276.3,83.672
11.88,1,-0.044,-0.044,0.025,-0.028,-0.021,0.023,-1.536,0.004,0.089,10.97,97.8,40.505936,-3.358076,598.6,24,10,276.3,83.672
11.97,1,0.026,-0.021,0.009,-0.012,-0.03,0.009,-1.538,0.001,0.091,12.15,95.7,40.505966,-3.358672,602.1,4,5,276.0,84.375
12.07,1,-0.01,-0.013,0.039,0.01,-0.026,0.028,-1.54,-0.001,0.093,12.15,95.7,40.505966,-3.358672,602.1,4,5,276.0,84.375
12.18,1,-0.1,-0.017,0.024,-0.049,-0.013,0.023,-1.541,-0.001,0.095,12.15,95.7,40.505966,-3.358672,602.1,4,5,276.0,84.375
12.28,1,0.007,-0.046,0.05,-0.039,-0.033,0.034,-1.545,0.006,0.097,12.15,95.7,40.505966,-3.358672,602.1,4,5,276.0,84.375
12.38,1,0.02,-0.026,0.027,-0.007,-0.027,0.037,-1.549,0.005,0.099,12.15,95.7,40.505966,-3.358672,602.1,4,5,276.0,84.375
12.49,1,-0.045,-0.034,0.05,-0.02,-0.036,0.043,-1.548,0.005,0.101,12.15,95.7,40.505966,-3.358672,602.1,4,5,276.0,84.375
12.58,1,-0.054,-0.026,-0.001,-0.029,-0.023,0.026,-1.548,0.003,0.103,12.15,95.7,40.505966,-3.358672,602.1,4,5,276.0,84.375
12.68,1,0.008,-0.022,0.068,-0.048,-0.032,0.029,-1.55,0.002,0.105,12.15,95.7,40.505966,-3.358672,602.1,4,5,276.0,84.375
12.78,1,-0.0,-0.003,0.02,0.014,-0.018,0.04,-1.55,0.001,0.106,12.15,95.7,40.505966,-3.358672,602.1,4,5,276.0,84.375
12.88,1,-0.043,-0.015,0.059,-0.004,-0.006,0.044,-1.55,0.002,0.107,12.15,95.7,40.505966,-3.358672,602.1,4,5,276.0,84.375
12.98,1,-0.023,0.011,-0.009,-0.033,-0.003,0.03,-1.552,0.001,0.108,12.97,95.7,40.505966,-3.358672,602.1,4,5,276.0,0.352
13.08,1,0.005,-0.015,0.051,-0.011,-0.005,0.024,-1.553,-0.001,0.11,12.97,95.7,40.505966,-3.358672,602.1,4,5,276.0,0.352
13.18,1,-0.011,-0.031,0.049,-0.01,-0.023,0.044,-1.556,-0.002,0.112,12.97,95.7,40.505966,-3.358672,602.1,4,5,276.0,0.352
13.28,1,-0.017,-0.026,0.047,0.003,-0.027,0.049,-1.56,0.005,0.114,12.97,95.7,40.505966,-3.358672,602.1,4,5,276.0,0.352
13.38,1,-0.037,-0.07,0.027,-0.028,-0.041,0.034,-1.563,0.009,0.117,12.97,95.7,40.505966,-3.358672,602.1,4,5,276.0,0.352
13.48,1,-0.055,-0.053,0.015,-0.059,-0.05,0.022,-1.563,0.011,0.12,12.97,95.7,40.505966,-3.358672,602.1,4,5,276.0,0.352
13.58,1,0.07,-0.066,0.05,0.004,-0.06,0.035,-1.565,0.014,0.123,12.97,95.7,40.505966,-3.358672,602.1,4,5,276.0,0.352
