Timestamp_Accel,SystemActivated,accelerometerXAxis,accelerometerYAxis,accelerometerZAxis,AccelX_KF,AccelY_KF,AccelZ_KF,gyroscopeXAxis,gyroscopeYAxis,gyroscopeZAxis,Timestamp_GPS,Speed,latitude,longitude,Altitude,VerticalAccuracy,HorizontalAccuracy,Course,Difcourse
7.33,0,-0.017,0.019,0.04,-0.009,0.011,0.048,-1.573,-0.007,-0.063,7.32,0.0,40.507305,-3.350181,606.1,30,483,-1.0,-1.0
7.43,0,0.004,0.024,0.032,-0.007,0.023,0.045,-1.577,-0.01,-0.063,7.32,0.0,40.507305,-3.350181,606.1,30,483,-1.0,-1.0
7.54,0,-0.014,-0.015,0.037,-0.002,0.008,0.04,-1.578,-0.009,-0.063,7.32,0.0,40.507305,-3.350181,606.1,30,483,-1.0,-1.0
7.63,0,0.009,0.026,-0.012,-0.007,0.014,0.019,-1.58,-0.007,-0.063,7.32,0.0,40.507305,-3.350181,606.1,30,483,-1.0,-1.0
7.73,0,0.052,0.013,0.005,0.025,0.011,0.002,-1.577,-0.006,-0.063,7.32,0.0,40.507305,-3.350181,606.1,30,483,-1.0,-1.0
7.83,0,-0.015,0.065,-0.04,0.025,0.031,-0.009,-1.579,-0.005,-0.063,7.32,0.0,40.507305,-3.350181,606.1,30,483,-1.0,-1.0
7.93,0,0.076,0.018,0.04,0.029,0.035,0.004,-1.58,-0.004,-0.063,7.32,0.0,40.507305,-3.350181,606.1,30,483,-1.0,-1.0
8.04,0,-0.011,0.031,0.026,0.017,0.03,0.018,-1.581,-0.006,-0.063,7.32,0.0,40.507305,-3.350181,606.1,30,483,-1.0,-1.0
8.14,0,-0.008,0.009,0.039,0.008,0.019,0.037,-1.586,-0.006,-0.063,7.32,0.0,40.507305,-3.350181,606.1,30,483,-1.0,-1.0
8.23,0,0.027,-0.021,0.062,0.006,0.008,0.037,-1.585,-0.004,-0.063,7.32,0.0,40.507305,-3.350181,606.1,30,483,-1.0,-1.0
8.33,0,0.015,0.011,0.019,0.012,0.007,0.04,-1.584,0.0,-0.063,8.32,37.9,40.505657,-3.354337,623.1,16,30,268.9,0.0
8.44,0,-0.0,0.039,0.029,0.022,0.011,0.027,-1.587,-0.001,-0.063,8.32,37.9,40.505657,-3.354337,623.1,16,30,268.9,0.0
8.54,0,-0.033,0.043,-0.016,-0.02,0.035,0.014,-1.59,-0.004,-0.063,8.32,37.9,40.505657,-3.354337,623.1,16,30,268.9,0.0
8.64,0,0.012,-0.024,0.008,-0.008,0.01,-0.003,-1.596,-0.002,-0.063,8.32,37.9,40.505657,-3.354337,623.1,16,30,268.9,0.0
8.75,0,-0.016,0.019,0.03,-0.005,0.005,0.018,-1.599,0.001,-0.063,8.32,37.9,40.505657,-3.354337,623.1,16,30,268.9,0.0
8.85,0,0.002,0.004,-0.037,0.004,0.008,0.003,-1.596,-0.003,-0.063,8.32,37.9,40.505657,-3.354337,623.1,16,30,268.9,0.0
8.93,0,0.029,-0.027,0.017,0.008,-0.007,-0.008,-1.593,-0.002,-0.063,8.32,37.9,40.505657,-3.354337,623.1,16,30,268.9,0.0
9.04,0,0.06,0.009,-0.021,0.02,-0.001,-0.001,-1.596,-0.003,-0.064,8.32,37.9,40.505657,-3.354337,623.1,16,30,268.9,0.0
9.14,0,0.001,0.028,-0.046,0.035,0.003,-0.026,-1.596,-0.005,-0.064,8.32,37.9,40.505657,-3.354337,623.1,16,30,268.9,0.0
9.24,0,0.054,0.061,-0.025,0.037,0.04,-0.029,-1.593,-0.007,-0.065,8.32,37.9,40.505657,-3.354337,623.1,16,30,268.9,0.0
9.34,0,0.016,0.01,-0.02,0.031,0.031,-0.026,-1.588,-0.007,-0.065,9.32,40.5,40.505695,-3.354385,602.5,3,5,271.8,0.0
9.44,0,0.001,0.012,-0.038,0.013,0.019,-0.032,-1.585,-0.006,-0.066,9.32,40.5,40.505695,-3.354385,602.5,3,5,271.8,0.0
9.54,0,-0.036,0.033,-0.006,-0.007,0.02,-0.021,-1.585,-0.007,-0.066,9.32,40.5,40.505695,-3.354385,602.5,3,5,271.8,0.0
9.64,0,-0.033,-0.021,-0.016,-0.023,0.001,-0.017,-1.584,-0.008,-0.067,9.32,40.5,40.505695,-3.354385,602.5,3,5,271.8,0.0
9.74,0,-0.001,0.015,-0.017,-0.026,0.011,-0.016,-1.581,-0.008,-0.068,9.32,40.5,40.505695,-3.354385,602.5,3,5,271.8,0.0
9.84,0,-0.009,-0.006,-0.008,-0.005,0.003,-0.012,-1.578,-0.007,-0.068,9.32,40.5,40.505695,-3.354385,602.5,3,5,271.8,0.0
9.95,0,-0.01,0.007,-0.04,-0.012,0.002,-0.024,-1.576,-0.009,-0.069,9.32,40.5,40.505695,-3.354385,602.5,3,5,271.8,0.0
10.05,0,-0.007,0.021,-0.019,-0.004,0.014,-0.025,-1.577,-0.01,-0.069,9.32,40.5,40.505695,-3.354385,602.5,3,5,271.8,0.0
10.14,0,-0.027,0.009,0.01,-0.008,0.007,-0.009,-1.578,-0.012,-0.07,9.32,40.5,40.505695,-3.354385,602.5,3,5,271.8,0.0
10.24,0,0.038,-0.05,-0.004,-0.005,-0.015,0.0,-1.577,-0.011,-0.07,9.32,40.5,40.505695,-3.354385,602.5,3,5,271.8,0.0
10.34,0,-0.011,-0.008,-0.031,-0.008,-0.014,-0.021,-1.576,-0.01,-0.071,10.32,42.3,40.505699,-3.354594,603.7,3,5,270.7,0.0
10.44,0,-0.011,0.008,-0.002,0.007,-0.01,-0.014,-1.574,-0.011,-0.071,10.32,42.3,40.505699,-3.354594,603.7,3,5,270.7,0.0
10.54,0,-0.059,0.012,-0.004,-0.029,0.002,-0.003,-1.572,-0.012,-0.072,10.32,42.3,40.505699,-3.354594,603.7,3,5,270.7,0.0
10.64,0,0.013,-0.009,0.006,-0.017,0.005,-0.002,-1.572,-0.014,-0.072,10.32,42.3,40.505699,-3.354594,603.7,3,5,270.7,0.0
10.74,0,0.01,-0.034,0.03,-0.002,-0.013,0.015,-1.573,-0.014,-0.073,10.32,42.3,40.505699,-3.354594,603.7,3,5,270.7,0.0
10.84,0,0.013,0.065,0.034,0.017,0.007,0.02,-1.573,-0.013,-0.073,10.32,42.3,40.505699,-3.354594,603.7,3,5,270.7,0.0
10.94,0,0.039,-0.002,0.053,0.021,0.017,0.037,-1.572,-0.012,-0.074,10.32,42.3,40.505699,-3.354594,603.7,3,5,270.7,0.0
11.04,0,0.06,-0.025,0.041,0.035,-0.003,0.047,-1.57,-0.009,-0.075,10.32,42.3,40.505699,-3.354594,603.7,3,5,270.7,0.0
11.14,0,-0.007,0.007,0.018,0.03,0.001,0.029,-1.567,-0.006,-0.075,10.32,42.3,40.505699,-3.354594,603.7,3,5,270.7,0.0
11.25,0,0.032,-0.039,0.067,0.018,-0.014,0.045,-1.567,-0.005,-0.075,10.32,42.3,40.505699,-3.354594,603.7,3,5,270.7,0.0
11.34,0,-0.068,0.029,0.08,-0.024,-0.002,0.063,-1.57,-0.01,-0.076,11.32,42.4,40.505714,-3.35475,603.6,3,5,270.7,0.0
11.44,0,-0.051,-0.008,0.028,-0.037,-0.0,0.055,-1.574,-0.007,-0.076,11.32,42.4,40.505714,-3.35475,603.6,3,5,270.7,0.0
11.54,0,-0.042,0.017,0.033,-0.031,0.004,0.041,-1.58,-0.006,-0.077,11.32,42.4,40.505714,-3.35475,603.6,3,5,270.7,0.0
11.65,0,0.038,0.02,0.076,-0.018,0.02,0.052,-1.584,-0.006,-0.077,11.32,42.4,40.505714,-3.35475,603.6,3,5,270.7,0.0
11.74,0,-0.039,0.014,0.057,-0.013,0.013,0.051,-1.59,-0.005,-0.077,11.32,42.4,40.505714,-3.35475,603.6,3,5,270.7,0.0
11.84,0,0.087,-0.015,0.044,0.03,0.005,0.057,-1.593,-0.005,-0.078,11.32,42.4,40.505714,-3.35475,603.6,3,5,270.7,0.0
11.94,0,0.031,0.021,0.045,0.033,0.001,0.055,-1.588,-0.006,-0.078,11.32,42.4,40.505714,-3.35475,603.6,3,5,270.7,0.0
12.04,0,0.033,0.01,0.002,0.036,0.015,0.027,-1.583,-0.005,-0.078,11.32,42.4,40.505714,-3.35475,603.6,3,5,270.7,0.0
12.14,0,-0.031,0.003,0.008,0.011,0.01,0.017,-1.582,-0.004,-0.078,11.32,42.4,40.505714,-3.35475,603.6,3,5,270.7,0.0
12.25,0,-0.016,0.026,0.017,-0.013,0.016,0.011,-1.585,-0.004,-0.078,11.32,42.4,40.505714,-3.35475,603.6,3,5,270.7,0.0
12.34,0,-0.061,0.014,0.024,-0.025,0.01,0.02,-1.588,-0.004,-0.078,12.3,43.8,40.505703,-3.354894,603.9,3,5,271.8,0.0
12.45,0,-0.02,0.007,0.007,-0.037,0.013,0.014,-1.594,-0.002,-0.079,12.3,43.8,40.505703,-3.354894,603.9,3,5,271.8,0.0
12.54,0,-0.018,0.022,0.025,-0.025,0.017,0.015,-1.599,-0.004,-0.08,12.3,43.8,40.505703,-3.354894,603.9,3,5,271.8,0.0
12.64,0,-0.001,0.008,0.026,-0.017,0.011,0.024,-1.605,-0.002,-0.08,12.3,43.8,40.505703,-3.354894,603.9,3,5,271.8,0.0
12.74,0,0.036,0.009,0.011,0.012,0.013,0.021,-1.607,-0.003,-0.081,12.3,43.8,40.505703,-3.354894,603.9,3,5,271.8,0.0
12.85,0,0.001,0.021,-0.002,0.01,0.014,0.008,-1.607,-0.007,-0.081,12.3,43.8,40.505703,-3.354894,603.9,3,5,271.8,0.0
12.95,0,0.004,0.009,-0.002,0.007,0.011,-0.001,-1.608,-0.01,-0.082,12.3,43.8,40.505703,-3.354894,603.9,3,5,271.8,0.0
13.05,0,0.003,0.012,0.024,0.004,0.012,0.01,-1.612,-0.013,-0.084,12.3,43.8,40.505703,-3.354894,603.9,3,5,271.8,0.0
13.15,0,0.02,0.028,0.014,0.011,0.02,0.016,-1.613,-0.015,-0.085,12.3,43.8,40.505703,-3.354894,603.9,3,5,271.8,0.0
13.25,0,0.034,0.026,0.043,0.024,0.02,0.026,-1.615,-0.017,-0.086,12.3,43.8,40.505703,-3.354894,603.9,3,5,271.8,0.0
13.35,0,0.047,0.009,0.048,0.029,0.022,0.04,-1.615,-0.02,-0.087,13.33,45.9,40.505695,-3.35506,604.1,3,5,272.5,0.0
13.45,0,0.02,0.026,0.04,0.036,0.02,0.042,-1.614,-0.021,-0.088,13.33,45.9,40.505695,-3.35506,604.1,3,5,272.5,0.0
13.55,0,0.012,0.005,0.052,0.023,0.013,0.041,-1.613,-0.025,-0.089,13.33,45.9,40.505695,-3.35506,604.1,3,5,272.5,0.0
13.66,0,-0.009,-0.03,0.045,0.013,-0.008,0.049,-1.618,-0.027,-0.091,13.33,45.9,40.505695,-3.35506,604.1,3,5,272.5,0.0
13.76,0,-0.067,-0.019,0.007,-0.035,-0.014,0.032,-1.619,-0.028,-0.092,13.33,45.9,40.505695,-3.35506,604.1,3,5,272.5,0.0
13.85,0,-0.013,0.02,0.054,-0.033,-0.0,0.026,-1.621,-0.031,-0.093,13.33,45.9,40.505695,-3.35506,604.1,3,5,272.5,0.0
13.95,0,-0.009,0.0,0.065,-0.009,-0.002,0.056,-1.626,-0.032,-0.095,13.33,45.9,40.505695,-3.35506,604.1,3,5,272.5,0.0
14.05,0,0.063,0.018,0.013,0.014,0.012,0.041,-1.625,-0.03,-0.096,13.33,45.9,40.505695,-3.35506,604.1,3,5,272.5,0.0
14.15,0,-0.006,0.016,0.069,0.018,0.02,0.047,-1.626,-0.029,-0.097,13.33,45.9,40.505695,-3.35506,604.1,3,5,272.5,0.0
14.25,0,-0.12,-0.023,0.061,-0.036,-0.01,0.059,-1.626,-0.028,-0.097,13.33,45.9,40.505695,-3.35506,604.1,3,5,272.5,0.0
14.37,0,0.064,-0.018,0.058,-0.033,-0.014,0.053,-1.627,-0.027,-0.097,14.3,47.8,40.505711,-3.355242,604.3,3,5,272.8,0.0
14.45,0,0.003,-0.032,0.03,0.02,-0.02,0.052,-1.627,-0.021,-0.096,14.3,47.8,40.505711,-3.355242,604.3,3,5,272.8,0.0
14.55,0,-0.039,-0.009,-0.009,-0.012,-0.017,0.019,-1.628,-0.019,-0.095,14.3,47.8,40.505711,-3.355242,604.3,3,5,272.8,0.0
14.65,0,-0.065,-0.023,0.047,-0.045,-0.014,0.021,-1.636,-0.02,-0.095,14.3,47.8,40.505711,-3.355242,604.3,3,5,272.8,0.0
14.75,0,-0.069,-0.046,0.055,-0.06,-0.037,0.046,-1.644,-0.019,-0.094,14.3,47.8,40.505711,-3.355242,604.3,3,5,272.8,0.0
14.85,0,0.006,-0.03,0.01,-0.038,-0.034,0.029,-1.646,-0.018,-0.094,14.3,47.8,40.505711,-3.355242,604.3,3,5,272.8,0.0
14.95,1,0.031,-0.033,0.001,0.003,-0.029,0.014,-1.646,-0.018,-0.093,14.3,47.8,40.505711,-3.355242,604.3,3,5,272.8,0.0
15.05,1,-0.004,0.005,0.002,0.004,-0.018,0.006,-1.645,-0.017,-0.092,14.3,47.8,40.505711,-3.355242,604.3,3,5,272.8,0.0
15.15,1,-0.025,0.009,0.013,-0.001,-0.007,0.011,-1.647,-0.016,-0.092,14.3,47.8,40.505711,-3.355242,604.3,3,5,272.8,0.0
15.25,1,-0.02,-0.004,0.01,-0.016,0.001,0.008,-1.649,-0.016,-0.092,14.3,47.8,40.505711,-3.355242,604.3,3,5,272.8,0.0
15.36,1,-0.043,-0.011,0.012,-0.026,-0.003,0.01,-1.649,-0.016,-0.091,15.32,51.7,40.505714,-3.355438,604.1,3,5,273.9,1.406
15.45,1,-0.041,-0.022,0.012,-0.042,-0.013,0.013,-1.651,-0.015,-0.091,15.32,51.7,40.505714,-3.355438,604.1,3,5,273.9,1.406
15.56,1,-0.006,-0.007,0.009,-0.027,-0.017,0.012,-1.65,-0.012,-0.09,15.32,51.7,40.505714,-3.355438,604.1,3,5,273.9,1.406
15.65,1,-0.035,-0.022,0.026,-0.024,-0.008,0.018,-1.649,-0.013,-0.09,15.32,51.7,40.505714,-3.355438,604.1,3,5,273.9,1.406
15.75,1,0.002,0.005,0.02,-0.013,-0.016,0.018,-1.649,-0.011,-0.089,15.32,51.7,40.505714,-3.355438,604.1,3,5,273.9,1.406
15.85,1,0.034,-0.022,-0.004,-0.002,-0.004,0.005,-1.648,-0.008,-0.089,15.32,51.7,40.505714,-3.355438,604.1,3,5,273.9,1.406
15.95,1,-0.012,0.005,0.02,0.003,-0.006,0.018,-1.649,-0.007,-0.089,15.32,51.7,40.505714,-3.355438,604.1,3,5,273.9,1.406
16.05,1,-0.003,0.005,0.004,0.007,-0.006,0.005,-1.648,-0.009,-0.088,15.32,51.7,40.505714,-3.355438,604.1,3,5,273.9,1.406
16.16,1,-0.002,-0.012,-0.004,-0.004,-0.0,0.009,-1.651,-0.011,-0.088,15.32,51.7,40.505714,-3.355438,604.1,3,5,273.9,1.406
16.25,1,0.004,0.029,-0.009,0.0,0.006,-0.008,-1.65,-0.011,-0.088,15.32,51.7,40.505714,-3.355438,604.1,3,5,273.9,1.406
16.35,1,0.021,-0.017,0.053,0.007,0.007,0.017,-1.65,-0.011,-0.088,16.37,56.2,40.505718,-3.3556,603.2,3,5,274.2,1.406
16.45,1,0.017,0.039,-0.05,0.017,0.009,0.003,-1.648,-0.012,-0.088,16.37,56.2,40.505718,-3.3556,603.2,3,5,274.2,1.406
16.56,1,-0.001,0.003,-0.01,0.02,0.012,-0.022,-1.648,-0.012,-0.088,16.37,56.2,40.505718,-3.3556,603.2,3,5,274.2,1.406
16.66,1,-0.003,-0.014,0.036,-0.008,0.003,0.008,-1.65,-0.012,-0.088,16.37,56.2,40.505718,-3.3556,603.2,3,5,274.2,1.406
16.75,1,-0.03,0.013,0.07,-0.011,0.001,0.042,-1.654,-0.013,-0.089,16.37,56.2,40.505718,-3.3556,603.2,3,5,274.2,1.406
16.85,1,-0.057,-0.032,0.09,-0.034,-0.007,0.068,-1.659,-0.016,-0.089,16.37,56.2,40.505718,-3.3556,603.2,3,5,274.2,1.406
16.95,1,-0.033,0.014,0.049,-0.039,-0.001,0.064,-1.669,-0.017,-0.09,16.37,56.2,40.505718,-3.3556,603.2,3,5,274.2,1.406
17.05,1,-0.027,0.0,0.06,-0.027,0.005,0.063,-1.674,-0.016,-0.09,16.37,56.2,40.505718,-3.3556,603.2,3,5,274.2,1.406
17.16,1,0.009,0.031,0.022,-0.019,0.009,0.048,-1.678,-0.018,-0.09,16.37,56.2,40.505718,-3.3556,603.2,3,5,274.2,1.406
17.25,1,0.017,0.011,-0.059,-0.0,0.015,-0.003,-1.676,-0.017,-0.089,16.37,56.2,40.505718,-3.3556,603.2,3,5,274.2,1.406
17.36,1,0.044,-0.005,-0.06,0.026,0.003,-0.045,-1.67,-0.015,-0.089,17.31,59.8,40.505753,-3.3558,602.3,3,5,274.2,0.352
17.45,1,-0.001,-0.012,-0.001,0.014,-0.004,-0.028,-1.668,-0.016,-0.09,17.31,59.8,40.505753,-3.3558,602.3,3,5,274.2,0.352
17.55,1,-0.04,0.02,-0.009,-0.008,0.003,-0.016,-1.668,-0.021,-0.09,17.31,59.8,40.505753,-3.3558,602.3,3,5,274.2,0.352
17.65,1,0.003,0.004,-0.013,-0.015,0.006,-0.014,-1.669,-0.023,-0.09,17.31,59.8,40.505753,-3.3558,602.3,3,5,274.2,0.352
17.75,1,-0.037,-0.005,0.001,-0.017,0.003,-0.009,-1.668,-0.024,-0.09,17.31,59.8,40.505753,-3.3558,602.3,3,5,274.2,0.352
17.85,1,0.006,-0.011,0.016,-0.008,-0.005,0.012,-1.668,-0.024,-0.089,17.31,59.8,40.505753,-3.3558,602.3,3,5,274.2,0.352
17.95,1,0.031,-0.003,-0.022,0.01,-0.004,-0.011,-1.666,-0.022,-0.088,17.31,59.8,40.505753,-3.3558,602.3,3,5,274.2,0.352
18.05,1,-0.001,-0.015,0.004,0.01,-0.009,-0.005,-1.667,-0.019,-0.088,17.31,59.8,40.505753,-3.3558,602.3,3,5,274.2,0.352
18.16,1,-0.024,0.003,-0.087,-0.003,-0.012,-0.025,-1.665,-0.013,-0.087,17.31,59.8,40.505753,-3.3558,602.3,3,5,274.2,0.352
18.25,1,0.013,-0.02,-0.13,-0.009,-0.005,-0.092,-1.66,-0.012,-0.087,17.31,59.8,40.505753,-3.3558,602.3,3,5,274.2,0.352
18.35,1,0.026,-0.004,-0.149,0.015,-0.015,-0.117,-1.653,-0.012,-0.087,18.28,63.6,40.505756,-3.355998,602.2,3,5,274.9,0.703
18.45,1,0.005,0.023,-0.171,0.017,0.007,-0.151,-1.637,-0.016,-0.087,18.28,63.6,40.505756,-3.355998,602.2,3,5,274.9,0.703
18.55,1,0.003,0.031,-0.138,0.006,0.025,-0.158,-1.623,-0.021,-0.086,18.28,63.6,40.505756,-3.355998,602.2,3,5,274.9,0.703
18.65,1,-0.015,-0.017,-0.057,-0.008,0.007,-0.105,-1.618,-0.022,-0.086,18.28,63.6,40.505756,-3.355998,602.2,3,5,274.9,0.703
18.75,1,-0.021,0.005,-0.049,-0.01,0.003,-0.072,-1.617,-0.023,-0.085,18.28,63.6,40.505756,-3.355998,602.2,3,5,274.9,0.703
18.84,1,0.009,0.01,-0.089,-0.005,0.008,-0.074,-1.61,-0.024,-0.085,18.28,63.6,40.505756,-3.355998,602.2,3,5,274.9,0.703
18.95,1,-0.038,-0.021,-0.086,-0.02,-0.003,-0.079,-1.604,-0.02,-0.084,18.28,63.6,40.505756,-3.355998,602.2,3,5,274.9,0.703
19.04,1,-0.024,-0.025,-0.073,-0.029,-0.018,-0.082,-1.598,-0.019,-0.084,18.28,63.6,40.505756,-3.355998,602.2,3,5,274.9,0.703
19.15,1,-0.064,-0.042,-0.032,-0.033,-0.027,-0.063,-1.594,-0.019,-0.084,18.28,63.6,40.505756,-3.355998,602.2,3,5,274.9,0.703
19.26,1,-0.028,-0.011,0.043,-0.042,-0.03,-0.006,-1.595,-0.021,-0.085,18.28,63.6,40.505756,-3.355998,602.2,3,5,274.9,0.703
19.35,1,0.024,-0.001,0.028,-0.018,-0.009,0.017,-1.598,-0.023,-0.085,19.32,67.1,40.505772,-3.356217,602.1,3,5,275.3,1.055
19.44,1,-0.009,0.022,0.016,0.013,0.003,0.022,-1.598,-0.026,-0.085,19.32,67.1,40.505772,-3.356217,602.1,3,5,275.3,1.055
19.54,1,-0.03,-0.031,0.103,-0.011,-0.018,0.049,-1.6,-0.028,-0.084,19.32,67.1,40.505772,-3.356217,602.1,3,5,275.3,1.055
19.64,1,-0.016,-0.053,0.101,-0.044,-0.02,0.082,-1.602,-0.029,-0.084,19.32,67.1,40.505772,-3.356217,602.1,3,5,275.3,1.055
19.74,1,0.03,0.048,0.053,0.011,-0.01,0.081,-1.601,-0.029,-0.084,19.32,67.1,40.505772,-3.356217,602.1,3,5,275.3,1.055
19.85,1,0.063,0.01,0.074,0.035,0.02,0.065,-1.604,-0.024,-0.083,19.32,67.1,40.505772,-3.356217,602.1,3,5,275.3,1.055
19.94,1,0.039,0.011,0.043,0.041,0.02,0.059,-1.607,-0.023,-0.083,19.32,67.1,40.505772,-3.356217,602.1,3,5,275.3,1.055
20.04,1,0.033,-0.0,0.007,0.044,0.002,0.036,-1.607,-0.019,-0.082,19.32,67.1,40.505772,-3.356217,602.1,3,5,275.3,1.055
20.14,1,-0.013,0.004,0.047,0.017,0.011,0.031,-1.609,-0.021,-0.082,19.32,67.1,40.505772,-3.356217,602.1,3,5,275.3,1.055
20.24,1,-0.015,0.022,0.043,0.001,0.01,0.04,-1.612,-0.02,-0.082,19.32,67.1,40.505772,-3.356217,602.1,3,5,275.3,1.055
20.35,1,0.005,0.037,0.036,-0.007,0.018,0.041,-1.612,-0.02,-0.081,20.35,67.5,40.505795,-3.356427,601.8,3,5,275.6,0.703
20.44,1,-0.044,-0.008,0.054,-0.018,0.016,0.044,-1.612,-0.018,-0.08,20.35,67.5,40.505795,-3.356427,601.8,3,5,275.6,0.703
