Timestamp_Accel,SystemActivated,accelerometerXAxis,accelerometerYAxis,accelerometerZAxis,AccelX_KF,AccelY_KF,AccelZ_KF,gyroscopeXAxis,gyroscopeYAxis,gyroscopeZAxis,Timestamp_GPS,Speed,latitude,longitude,Altitude,VerticalAccuracy,HorizontalAccuracy,Course,Difcourse
17.77,1,0.047,-0.007,0.011,0.011,0.002,0.044,-1.592,-0.035,-0.058,17.73,79.4,40.584465,-3.55425,615.7,3,5,95.6,1.055
17.87,1,0.037,-0.021,0.04,0.036,-0.015,0.028,-1.592,-0.031,-0.059,17.73,79.4,40.584465,-3.55425,615.7,3,5,95.6,1.055
17.96,1,-0.08,-0.045,0.007,-0.007,-0.027,0.015,-1.593,-0.028,-0.06,17.73,79.4,40.584465,-3.55425,615.7,3,5,95.6,1.055
18.07,1,-0.023,-0.044,0.044,-0.034,-0.039,0.019,-1.596,-0.029,-0.062,17.73,79.4,40.584465,-3.55425,615.7,3,5,95.6,1.055
18.17,1,-0.04,-0.027,0.071,-0.037,-0.04,0.056,-1.596,-0.031,-0.064,17.73,79.4,40.584465,-3.55425,615.7,3,5,95.6,1.055
18.26,1,-0.021,-0.005,0.008,-0.035,-0.022,0.036,-1.595,-0.033,-0.066,17.73,79.4,40.584465,-3.55425,615.7,3,5,95.6,1.055
18.36,1,0.041,0.002,0.054,0.006,-0.007,0.033,-1.595,-0.035,-0.068,17.73,79.4,40.584465,-3.55425,615.7,3,5,95.6,1.055
18.47,1,-0.047,0.007,-0.006,-0.012,0.005,0.022,-1.595,-0.035,-0.07,17.73,79.4,40.584465,-3.55425,615.7,3,5,95.6,1.055
18.57,1,0.001,-0.038,0.068,-0.021,-0.013,0.039,-1.598,-0.034,-0.071,17.73,79.4,40.584465,-3.55425,615.7,3,5,95.6,1.055
18.68,1,0.017,-0.039,0.014,0.005,-0.025,0.038,-1.597,-0.034,-0.073,17.73,79.4,40.584465,-3.55425,615.7,3,5,95.6,1.055
18.78,1,0.038,-0.02,0.011,0.021,-0.027,0.017,-1.596,-0.036,-0.075,18.68,82.4,40.584442,-3.553986,616.1,3,5,97.0,2.461
18.87,1,-0.007,-0.021,0.016,0.012,-0.023,0.021,-1.594,-0.036,-0.077,18.68,82.4,40.584442,-3.553986,616.1,3,5,97.0,2.461
18.97,1,0.025,0.016,0.075,0.017,-0.008,0.042,-1.593,-0.034,-0.079,18.68,82.4,40.584442,-3.553986,616.1,3,5,97.0,2.461
