Timestamp_Accel,SystemActivated,accelerometerXAxis,accelerometerYAxis,accelerometerZAxis,AccelX_KF,AccelY_KF,AccelZ_KF,gyroscopeXAxis,gyroscopeYAxis,gyroscopeZAxis,Timestamp_GPS,Speed,latitude,longitude,Altitude,VerticalAccuracy,HorizontalAccuracy,Course,Difcourse
7.63,0,-0.04,0.003,-0.065,-0.01,-0.011,-0.034,-1.566,0.035,0.07,7.61,0.0,40.504292,-3.35335,603.6,34,767,-1.0,-1.0
7.73,0,-0.028,0.002,-0.038,-0.019,-0.001,-0.048,-1.563,0.035,0.072,7.61,0.0,40.504292,-3.35335,603.6,34,767,-1.0,-1.0
7.83,0,-0.056,0.001,-0.049,-0.039,-0.002,-0.037,-1.562,0.038,0.074,7.61,0.0,40.504292,-3.35335,603.6,34,767,-1.0,-1.0
7.93,0,-0.029,-0.006,-0.05,-0.043,-0.001,-0.051,-1.559,0.038,0.076,7.61,0.0,40.504292,-3.35335,603.6,34,767,-1.0,-1.0
8.03,0,-0.004,-0.048,-0.012,-0.024,-0.024,-0.036,-1.558,0.045,0.079,7.61,0.0,40.504292,-3.35335,603.6,34,767,-1.0,-1.0
8.13,0,-0.025,-0.001,-0.038,-0.019,-0.019,-0.027,-1.555,0.05,0.082,7.61,0.0,40.504292,-3.35335,603.6,34,767,-1.0,-1.0
8.23,0,-0.004,-0.011,-0.02,-0.017,-0.009,-0.033,-1.552,0.049,0.085,7.61,0.0,40.504292,-3.35335,603.6,34,767,-1.0,-1.0
8.33,0,0.026,0.04,-0.014,0.006,0.006,-0.015,-1.551,0.044,0.086,7.61,0.0,40.504292,-3.35335,603.6,34,767,-1.0,-1.0
8.44,0,0.036,0.061,-0.034,0.024,0.042,-0.028,-1.546,0.039,0.087,7.61,0.0,40.504292,-3.35335,603.6,34,767,-1.0,-1.0
8.54,0,-0.021,0.065,-0.045,0.016,0.053,-0.03,-1.543,0.036,0.088,7.61,0.0,40.504292,-3.35335,603.6,34,767,-1.0,-1.0
8.64,0,-0.052,0.017,-0.005,-0.022,0.044,-0.032,-1.543,0.035,0.089,8.61,0.0,40.504292,-3.35335,603.6,34,767,-1.0,-1.0
8.74,0,0.001,0.008,-0.02,-0.029,0.016,-0.019,-1.545,0.033,0.09,8.61,0.0,40.504292,-3.35335,603.6,34,767,-1.0,-1.0
8.84,0,-0.006,0.034,-0.016,-0.011,0.025,-0.017,-1.543,0.03,0.091,8.61,0.0,40.504292,-3.35335,603.6,34,767,-1.0,-1.0
8.94,0,0.023,0.012,-0.024,-0.005,0.023,-0.018,-1.539,0.03,0.093,8.61,0.0,40.504292,-3.35335,603.6,34,767,-1.0,-1.0
9.04,1,0.015,0.015,-0.028,0.016,0.017,-0.024,-1.537,0.03,0.095,8.61,0.0,40.504292,-3.35335,603.6,34,767,-1.0,-1.0
9.15,1,-0.017,0.026,-0.035,0.007,0.018,-0.029,-1.534,0.031,0.097,8.61,0.0,40.504292,-3.35335,603.6,34,767,-1.0,-1.0
9.24,1,-0.014,0.003,-0.01,-0.013,0.018,-0.026,-1.534,0.03,0.099,8.61,0.0,40.504292,-3.35335,603.6,34,767,-1.0,-1.0
9.34,1,-0.03,-0.036,-0.019,-0.021,-0.012,-0.022,-1.533,0.036,0.102,8.61,0.0,40.504292,-3.35335,603.6,34,767,-1.0,-1.0
9.44,1,0.009,-0.033,-0.013,-0.014,-0.023,-0.013,-1.533,0.038,0.105,8.61,0.0,40.504292,-3.35335,603.6,34,767,-1.0,-1.0
9.54,1,-0.017,-0.037,-0.0,-0.005,-0.03,-0.01,-1.534,0.04,0.107,8.61,0.0,40.504292,-3.35335,603.6,34,767,-1.0,-1.0
9.64,1,0.012,-0.019,0.004,0.001,-0.027,0.002,-1.535,0.043,0.11,9.61,85.6,40.505947,-3.359148,597.2,12,5,271.1,174.375
9.75,1,-0.011,-0.015,-0.035,-0.001,-0.021,-0.013,-1.534,0.046,0.114,9.61,85.6,40.505947,-3.359148,597.2,12,5,271.1,174.375
9.84,1,0.006,-0.024,0.008,-0.007,-0.021,-0.009,-1.534,0.05,0.118,9.61,85.6,40.505947,-3.359148,597.2,12,5,271.1,174.375
9.94,1,-0.011,-0.034,-0.024,0.004,-0.028,-0.011,-1.533,0.057,0.122,9.61,85.6,40.505947,-3.359148,597.2,12,5,271.1,174.375
10.04,1,0.013,0.003,-0.013,-0.003,-0.018,-0.015,-1.532,0.058,0.126,9.61,85.6,40.505947,-3.359148,597.2,12,5,271.1,174.375
10.15,1,-0.037,0.004,-0.011,-0.009,-0.005,-0.015,-1.532,0.058,0.129,9.61,85.6,40.505947,-3.359148,597.2,12,5,271.1,174.375
10.24,1,-0.052,0.022,0.009,-0.032,0.009,-0.004,-1.53,0.056,0.131,9.61,85.6,40.505947,-3.359148,597.2,12,5,271.1,174.375
10.35,1,-0.03,0.032,0.019,-0.04,0.02,0.008,-1.532,0.052,0.133,9.61,85.6,40.505947,-3.359148,597.2,12,5,271.1,174.375
10.45,1,0.011,0.068,0.007,-0.017,0.046,0.012,-1.53,0.047,0.134,9.61,85.6,40.505947,-3.359148,597.2,12,5,271.1,174.375
10.54,1,-0.108,0.018,-0.046,-0.032,0.044,-0.011,-1.527,0.046,0.135,9.61,85.6,40.505947,-3.359148,597.2,12,5,271.1,174.375
10.64,1,-0.008,-0.032,-0.001,-0.057,0.006,-0.023,-1.53,0.049,0.137,10.6,85.6,40.505951,-3.359561,597.6,12,10,271.1,174.023
10.74,1,0.016,-0.002,0.002,-0.017,-0.009,0.003,-1.533,0.048,0.139,10.6,85.6,40.505951,-3.359561,597.6,12,10,271.1,174.023
10.84,1,-0.067,0.017,-0.045,-0.03,0.008,-0.022,-1.53,0.047,0.142,10.6,85.6,40.505951,-3.359561,597.6,12,10,271.1,174.023
10.95,1,-0.007,-0.028,0.021,-0.027,-0.012,-0.011,-1.53,0.046,0.146,10.6,85.6,40.505951,-3.359561,597.6,12,10,271.1,174.023
11.04,1,-0.018,0.01,0.016,-0.013,-0.01,0.012,-1.535,0.047,0.149,10.6,85.6,40.505951,-3.359561,597.6,12,10,271.1,174.023
11.14,1,-0.02,-0.007,0.014,-0.018,0.003,0.007,-1.536,0.049,0.152,10.6,85.6,40.505951,-3.359561,597.6,12,10,271.1,174.023
11.24,1,0.002,0.0,0.044,-0.013,-0.004,0.029,-1.54,0.051,0.155,10.6,85.6,40.505951,-3.359561,597.6,12,10,271.1,174.023
11.35,1,-0.035,0.012,0.008,-0.018,0.002,0.023,-1.544,0.049,0.157,10.6,85.6,40.505951,-3.359561,597.6,12,10,271.1,174.023
11.44,1,-0.014,0.005,0.007,-0.023,0.011,0.01,-1.546,0.045,0.159,10.6,85.6,40.505951,-3.359561,597.6,12,10,271.1,174.023
11.55,1,-0.052,0.017,0.014,-0.028,0.007,0.016,-1.553,0.039,0.16,10.6,85.6,40.505951,-3.359561,597.6,12,10,271.1,174.023
11.65,1,-0.049,0.096,-0.001,-0.041,0.046,0.003,-1.553,0.033,0.159,11.61,85.8,40.505962,-3.359817,605.5,12,10,272.8,1.758
11.74,1,-0.056,0.055,0.037,-0.05,0.069,0.015,-1.555,0.033,0.159,11.61,85.8,40.505962,-3.359817,605.5,12,10,272.8,1.758
11.85,1,-0.006,0.067,0.051,-0.03,0.062,0.04,-1.554,0.034,0.16,11.61,85.8,40.505962,-3.359817,605.5,12,10,272.8,1.758
11.94,1,-0.039,0.03,0.029,-0.032,0.046,0.034,-1.555,0.034,0.161,11.61,85.8,40.505962,-3.359817,605.5,12,10,272.8,1.758
12.04,1,-0.017,0.011,0.036,-0.023,0.029,0.034,-1.558,0.032,0.162,11.61,85.8,40.505962,-3.359817,605.5,12,10,272.8,1.758
12.15,1,-0.001,0.013,0.022,-0.019,0.014,0.029,-1.56,0.027,0.163,11.61,85.8,40.505962,-3.359817,605.5,12,10,272.8,1.758
12.25,1,-0.014,0.063,-0.003,-0.005,0.036,0.021,-1.559,0.021,0.164,11.61,85.8,40.505962,-3.359817,605.5,12,10,272.8,1.758
