Timestamp_Accel,SystemActivated,accelerometerXAxis,accelerometerYAxis,accelerometerZAxis,AccelX_KF,AccelY_KF,AccelZ_KF,gyroscopeXAxis,gyroscopeYAxis,gyroscopeZAxis,Timestamp_GPS,Speed,latitude,longitude,Altitude,VerticalAccuracy,HorizontalAccuracy,Course,Difcourse
11.85,0,0.005,-0.093,-0.013,0.01,-0.1,-0.011,-1.69,-0.074,-0.882,11.88,0.0,40.505939,-3.36069,610.3,30,201,-1.0,-1.0
11.95,0,0.049,-0.043,0.002,0.024,-0.076,-0.004,-1.69,-0.066,-0.883,11.88,0.0,40.505939,-3.36069,610.3,30,201,-1.0,-1.0
12.05,0,0.009,-0.063,0.002,0.015,-0.066,0.0,-1.694,-0.048,-0.885,11.88,0.0,40.505939,-3.36069,610.3,30,201,-1.0,-1.0
12.16,0,0.045,-0.025,-0.018,0.03,-0.046,-0.006,-1.691,-0.037,-0.886,11.88,0.0,40.505939,-3.36069,610.3,30,201,-1.0,-1.0
12.26,0,-0.005,-0.04,-0.008,0.024,-0.034,-0.008,-1.688,-0.031,-0.888,11.88,0.0,40.505939,-3.36069,610.3,30,201,-1.0,-1.0
12.35,0,-0.041,-0.029,-0.011,-0.02,-0.033,-0.015,-1.687,-0.03,-0.889,11.88,0.0,40.505939,-3.36069,610.3,30,201,-1.0,-1.0
12.45,1,-0.064,-0.028,0.024,-0.04,-0.039,0.009,-1.689,-0.026,-0.891,11.88,0.0,40.505939,-3.36069,610.3,30,201,-1.0,-1.0
12.55,1,0.021,0.009,-0.035,-0.013,-0.013,-0.012,-1.686,-0.028,-0.893,11.88,0.0,40.505939,-3.36069,610.3,30,201,-1.0,-1.0
12.65,1,0.045,0.01,0.01,0.012,0.004,-0.005,-1.685,-0.027,-0.894,11.88,0.0,40.505939,-3.36069,610.3,30,201,-1.0,-1.0
12.76,1,0.098,0.035,0.009,0.061,0.016,0.011,-1.683,-0.023,-0.895,11.88,0.0,40.505939,-3.36069,610.3,30,201,-1.0,-1.0
12.86,1,-0.089,-0.041,-0.065,0.017,-0.001,-0.029,-1.678,-0.014,-0.896,12.9,78.8,40.506252,-3.355367,636.5,16,30,272.5,87.539
12.96,1,-0.18,-0.037,0.007,-0.104,-0.027,-0.021,-1.682,-0.012,-0.897,12.9,78.8,40.506252,-3.355367,636.5,16,30,272.5,87.539
13.06,1,-0.068,-0.013,-0.01,-0.107,-0.024,-0.005,-1.684,-0.014,-0.899,12.9,78.8,40.506252,-3.355367,636.5,16,30,272.5,87.539
13.15,1,0.024,-0.002,-0.024,-0.042,-0.01,-0.016,-1.685,-0.012,-0.9,12.9,78.8,40.506252,-3.355367,636.5,16,30,272.5,87.539
13.25,1,0.01,-0.005,-0.0,-0.002,-0.009,-0.014,-1.685,-0.01,-0.902,12.9,78.8,40.506252,-3.355367,636.5,16,30,272.5,87.539
13.35,1,0.007,0.02,-0.025,0.002,0.003,-0.012,-1.686,-0.01,-0.903,12.9,78.8,40.506252,-3.355367,636.5,16,30,272.5,87.539
13.45,1,-0.037,0.015,-0.026,-0.01,0.01,-0.018,-1.682,-0.009,-0.904,12.9,78.8,40.506252,-3.355367,636.5,16,30,272.5,87.539
13.55,1,-0.026,0.001,-0.027,-0.026,0.014,-0.028,-1.677,-0.009,-0.905,12.9,78.8,40.506252,-3.355367,636.5,16,30,272.5,87.539
13.65,1,-0.024,-0.011,-0.028,-0.024,0.001,-0.028,-1.673,-0.008,-0.906,12.9,78.8,40.506252,-3.355367,636.5,16,30,272.5,87.539
13.75,1,0.01,-0.027,-0.033,-0.009,-0.018,-0.03,-1.669,-0.004,-0.908,12.9,78.8,40.506252,-3.355367,636.5,16,30,272.5,87.539
13.85,1,0.006,0.006,-0.06,-0.005,-0.013,-0.041,-1.665,-0.003,-0.909,13.93,82.7,40.505802,-3.355622,605.9,4,5,273.9,1.406
13.96,1,-0.04,-0.016,-0.094,-0.013,-0.012,-0.064,-1.658,-0.002,-0.911,13.93,82.7,40.505802,-3.355622,605.9,4,5,273.9,1.406
14.06,1,0.026,0.027,-0.105,-0.004,0.012,-0.091,-1.655,-0.002,-0.911,13.93,82.7,40.505802,-3.355622,605.9,4,5,273.9,1.406
14.16,1,0.037,0.022,-0.166,0.022,0.025,-0.124,-1.653,-0.002,-0.912,13.93,82.7,40.505802,-3.355622,605.9,4,5,273.9,1.406
14.26,1,-0.053,0.002,-0.135,-0.002,0.011,-0.135,-1.653,-0.003,-0.911,13.93,82.7,40.505802,-3.355622,605.9,4,5,273.9,1.406
14.35,1,-0.065,-0.06,-0.12,-0.046,-0.015,-0.132,-1.65,-0.006,-0.911,13.93,82.7,40.505802,-3.355622,605.9,4,5,273.9,1.406
14.45,1,-0.051,0.007,-0.128,-0.061,-0.029,-0.128,-1.649,-0.008,-0.911,13.93,82.7,40.505802,-3.355622,605.9,4,5,273.9,1.406
14.56,1,-0.011,0.017,-0.105,-0.027,0.004,-0.119,-1.644,-0.005,-0.911,13.93,82.7,40.505802,-3.355622,605.9,4,5,273.9,1.406
14.66,1,0.031,-0.003,-0.069,0.001,0.004,-0.099,-1.632,0.003,-0.91,13.93,82.7,40.505802,-3.355622,605.9,4,5,273.9,1.406
14.77,1,0.031,-0.053,-0.076,0.017,-0.018,-0.075,-1.624,0.007,-0.909,13.93,82.7,40.505802,-3.355622,605.9,4,5,273.9,1.406
14.86,1,0.028,-0.06,-0.088,0.029,-0.046,-0.085,-1.623,0.007,-0.908,14.89,85.5,40.505798,-3.355894,606.3,6,5,274.6,2.109
14.96,1,-0.017,-0.048,-0.083,0.006,-0.047,-0.089,-1.618,0.007,-0.908,14.89,85.5,40.505798,-3.355894,606.3,6,5,274.6,2.109
15.06,1,-0.036,-0.003,-0.073,-0.015,-0.029,-0.077,-1.612,0.006,-0.908,14.89,85.5,40.505798,-3.355894,606.3,6,5,274.6,2.109
15.16,1,-0.013,0.042,-0.082,-0.019,0.006,-0.08,-1.611,0.005,-0.908,14.89,85.5,40.505798,-3.355894,606.3,6,5,274.6,2.109
15.26,1,-0.004,0.006,-0.081,-0.011,0.014,-0.077,-1.611,0.008,-0.907,14.89,85.5,40.505798,-3.355894,606.3,6,5,274.6,2.109
