Timestamp_Accel,SystemActivated,accelerometerXAxis,accelerometerYAxis,accelerometerZAxis,AccelX_KF,AccelY_KF,AccelZ_KF,gyroscopeXAxis,gyroscopeYAxis,gyroscopeZAxis,Timestamp_GPS,Speed,latitude,longitude,Altitude,VerticalAccuracy,HorizontalAccuracy,Course,Difcourse
7.19,0,-0.064,0.058,-0.009,-0.045,0.023,0.028,-1.611,0.054,2.599,7.23,0.0,40.505894,-3.360942,609.9,34,175,-1.0,-1.0
7.3,0,0.08,0.036,0.061,0.014,0.032,0.038,-1.611,0.056,2.6,7.23,0.0,40.505894,-3.360942,609.9,34,175,-1.0,-1.0
7.39,0,0.036,-0.01,0.043,0.035,0.018,0.039,-1.609,0.057,2.6,7.23,0.0,40.505894,-3.360942,609.9,34,175,-1.0,-1.0
7.5,0,-0.018,0.011,0.012,0.015,0.005,0.026,-1.607,0.057,2.601,7.23,0.0,40.505894,-3.360942,609.9,34,175,-1.0,-1.0
7.6,0,0.014,0.02,0.074,0.025,0.01,0.049,-1.609,0.059,2.6,7.23,0.0,40.505894,-3.360942,609.9,34,175,-1.0,-1.0
7.7,1,-0.043,0.048,0.086,-0.023,0.032,0.063,-1.611,0.061,2.6,7.23,0.0,40.505894,-3.360942,609.9,34,175,-1.0,-1.0
7.8,1,0.017,0.05,0.08,-0.016,0.041,0.078,-1.621,0.06,2.601,7.23,0.0,40.505894,-3.360942,609.9,34,175,-1.0,-1.0
7.9,1,-0.069,0.036,0.025,-0.018,0.046,0.063,-1.627,0.054,2.601,7.23,0.0,40.505894,-3.360942,609.9,34,175,-1.0,-1.0
8.0,1,-0.082,0.022,-0.023,-0.07,0.029,0.007,-1.628,0.053,2.601,7.23,0.0,40.505894,-3.360942,609.9,34,175,-1.0,-1.0
8.1,1,0.057,-0.009,0.085,-0.016,0.015,0.039,-1.629,0.051,2.6,7.23,0.0,40.505894,-3.360942,609.9,34,175,-1.0,-1.0
8.2,1,0.032,0.036,0.047,0.017,0.013,0.05,-1.629,0.049,2.598,8.26,68.7,40.505917,-3.356682,603.4,48,50,273.5,86.484
8.3,1,-0.046,0.088,0.043,-0.0,0.059,0.058,-1.627,0.048,2.598,8.26,68.7,40.505917,-3.356682,603.4,48,50,273.5,86.484
8.4,1,-0.004,0.008,0.02,-0.021,0.043,0.023,-1.626,0.048,2.598,8.26,68.7,40.505917,-3.356682,603.4,48,50,273.5,86.484
8.5,1,0.011,-0.016,0.027,0.001,0.012,0.033,-1.627,0.048,2.598,8.26,68.7,40.505917,-3.356682,603.4,48,50,273.5,86.484
8.6,1,0.004,0.029,0.051,0.013,-0.0,0.034,-1.628,0.048,2.598,8.26,68.7,40.505917,-3.356682,603.4,48,50,273.5,86.484
8.7,1,-0.072,0.102,0.032,-0.032,0.053,0.038,-1.628,0.047,2.597,8.26,68.7,40.505917,-3.356682,603.4,48,50,273.5,86.484
8.8,1,-0.18,0.072,-0.012,-0.089,0.072,0.016,-1.628,0.046,2.596,8.26,68.7,40.505917,-3.356682,603.4,48,50,273.5,86.484
8.9,1,0.015,0.007,0.049,-0.083,0.044,0.02,-1.629,0.045,2.594,8.26,68.7,40.505917,-3.356682,603.4,48,50,273.5,86.484
9.01,1,0.11,0.039,0.055,0.024,0.032,0.046,-1.628,0.042,2.591,8.26,68.7,40.505917,-3.356682,603.4,48,50,273.5,86.484
9.1,1,-0.001,0.084,0.017,0.032,0.064,0.039,-1.626,0.043,2.59,8.26,68.7,40.505917,-3.356682,603.4,48,50,273.5,86.484
