Timestamp_Accel,SystemActivated,accelerometerXAxis,accelerometerYAxis,accelerometerZAxis,AccelX_KF,AccelY_KF,AccelZ_KF,gyroscopeXAxis,gyroscopeYAxis,gyroscopeZAxis,Timestamp_GPS,Speed,latitude,longitude,Altitude,VerticalAccuracy,HorizontalAccuracy,Course,Difcourse
21.98,0,0.058,-0.01,-0.077,-0.007,0.005,-0.083,-1.59,0.022,0.064,21.94,0.0,40.519276,-3.413055,618.0,10,165,-1.0,-1.0
22.08,0,0.038,0.017,-0.068,0.032,0.004,-0.075,-1.584,0.022,0.064,21.94,0.0,40.519276,-3.413055,618.0,10,165,-1.0,-1.0
22.19,0,-0.03,0.017,-0.057,0.011,0.015,-0.065,-1.58,0.022,0.064,21.94,0.0,40.519276,-3.413055,618.0,10,165,-1.0,-1.0
22.27,0,-0.083,0.016,-0.076,-0.038,0.015,-0.069,-1.577,0.023,0.065,21.94,0.0,40.519276,-3.413055,618.0,10,165,-1.0,-1.0
22.38,0,-0.081,0.022,-0.03,-0.075,0.019,-0.059,-1.575,0.024,0.065,21.94,0.0,40.519276,-3.413055,618.0,10,165,-1.0,-1.0
22.47,0,0.007,-0.017,0.031,-0.045,0.006,-0.015,-1.578,0.027,0.065,21.94,0.0,40.519276,-3.413055,618.0,10,165,-1.0,-1.0
22.58,0,0.003,-0.02,0.004,-0.01,-0.01,0.006,-1.581,0.031,0.066,21.94,0.0,40.519276,-3.413055,618.0,10,165,-1.0,-1.0
22.69,0,0.003,-0.009,-0.002,-0.0,-0.013,0.002,-1.582,0.031,0.067,21.94,0.0,40.519276,-3.413055,618.0,10,165,-1.0,-1.0
22.77,0,-0.027,-0.011,-0.006,-0.014,-0.01,-0.005,-1.582,0.031,0.067,21.94,0.0,40.519276,-3.413055,618.0,10,165,-1.0,-1.0
22.87,0,-0.02,-0.009,-0.012,-0.016,-0.01,-0.004,-1.587,0.029,0.068,21.94,0.0,40.519276,-3.413055,618.0,10,165,-1.0,-1.0
22.97,0,-0.036,-0.015,0.008,-0.026,-0.011,0.002,-1.591,0.025,0.069,22.94,0.0,40.519276,-3.413055,618.0,10,165,-1.0,-1.0
23.07,0,-0.052,-0.002,0.006,-0.04,-0.009,0.004,-1.593,0.026,0.07,22.94,0.0,40.519276,-3.413055,618.0,10,165,-1.0,-1.0
23.18,0,-0.01,-0.011,0.002,-0.03,-0.01,0.002,-1.592,0.025,0.07,22.94,0.0,40.519276,-3.413055,618.0,10,165,-1.0,-1.0
