Timestamp_Accel,SystemActivated,accelerometerXAxis,accelerometerYAxis,accelerometerZAxis,AccelX_KF,AccelY_KF,AccelZ_KF,gyroscopeXAxis,gyroscopeYAxis,gyroscopeZAxis,Timestamp_GPS,Speed,latitude,longitude,Altitude,VerticalAccuracy,HorizontalAccuracy,Course,Difcourse
7.74,1,-0.039,0.025,-0.016,-0.004,0.033,-0.024,-1.615,0.006,0.202,7.72,71.6,40.584427,-3.555458,605.9,3,5,88.2,0.352
7.84,1,-0.012,0.048,-0.016,-0.023,0.028,-0.015,-1.615,0.003,0.201,7.72,71.6,40.584427,-3.555458,605.9,3,5,88.2,0.352
7.94,1,0.016,0.036,-0.011,-0.005,0.04,-0.013,-1.612,0.003,0.2,7.72,71.6,40.584427,-3.555458,605.9,3,5,88.2,0.352
8.04,1,0.047,0.029,0.011,0.031,0.037,-0.004,-1.611,0.005,0.199,7.72,71.6,40.584427,-3.555458,605.9,3,5,88.2,0.352
8.14,1,0.027,0.044,-0.004,0.036,0.043,0.0,-1.61,0.001,0.198,7.72,71.6,40.584427,-3.555458,605.9,3,5,88.2,0.352
8.24,1,0.039,0.051,-0.0,0.033,0.046,-0.001,-1.611,-0.004,0.196,7.72,71.6,40.584427,-3.555458,605.9,3,5,88.2,0.352
8.35,1,-0.088,0.042,-0.013,-0.016,0.041,-0.003,-1.613,-0.005,0.195,7.72,71.6,40.584427,-3.555458,605.9,3,5,88.2,0.352
8.44,1,-0.066,0.035,-0.01,-0.051,0.037,-0.014,-1.614,-0.004,0.193,7.72,71.6,40.584427,-3.555458,605.9,3,5,88.2,0.352
8.54,1,-0.008,0.032,0.016,-0.044,0.038,0.001,-1.616,-0.004,0.191,7.72,71.6,40.584427,-3.555458,605.9,3,5,88.2,0.352
8.64,1,0.095,0.06,0.009,0.014,0.044,0.007,-1.613,-0.003,0.189,7.72,71.6,40.584427,-3.555458,605.9,3,5,88.2,0.352
8.74,1,0.076,-0.01,0.001,0.071,0.025,0.007,-1.611,-0.001,0.186,8.75,73.0,40.584427,-3.555207,606.2,3,5,88.6,0.352
8.84,1,0.002,0.042,-0.024,0.043,0.029,-0.007,-1.607,-0.007,0.182,8.75,73.0,40.584427,-3.555207,606.2,3,5,88.6,0.352
8.94,1,-0.08,0.096,-0.018,-0.017,0.055,-0.018,-1.606,-0.012,0.179,8.75,73.0,40.584427,-3.555207,606.2,3,5,88.6,0.352
9.05,1,-0.086,0.14,0.004,-0.064,0.108,-0.005,-1.606,-0.015,0.174,8.75,73.0,40.584427,-3.555207,606.2,3,5,88.6,0.352
9.16,1,-0.013,0.092,0.001,-0.048,0.107,-0.005,-1.605,-0.017,0.17,8.75,73.0,40.584427,-3.555207,606.2,3,5,88.6,0.352
9.26,1,0.042,0.065,-0.012,0.001,0.082,-0.003,-1.604,-0.013,0.166,8.75,73.0,40.584427,-3.555207,606.2,3,5,88.6,0.352
9.34,1,0.063,0.061,-0.003,0.037,0.064,-0.006,-1.604,-0.01,0.161,8.75,73.0,40.584427,-3.555207,606.2,3,5,88.6,0.352
9.44,1,-0.014,0.019,0.011,0.019,0.047,0.004,-1.605,-0.01,0.157,8.75,73.0,40.584427,-3.555207,606.2,3,5,88.6,0.352
9.55,1,-0.033,0.05,0.027,-0.014,0.04,0.009,-1.606,-0.014,0.152,8.75,73.0,40.584427,-3.555207,606.2,3,5,88.6,0.352
9.64,1,0.011,0.028,-0.022,-0.0,0.04,0.005,-1.609,-0.019,0.148,8.75,73.0,40.584427,-3.555207,606.2,3,5,88.6,0.352
9.75,1,-0.02,0.047,0.004,-0.007,0.049,-0.002,-1.61,-0.021,0.144,9.8,73.3,40.584427,-3.554963,606.7,3,5,90.4,2.109
9.85,1,-0.005,0.023,0.004,-0.014,0.032,0.005,-1.609,-0.019,0.14,9.8,73.3,40.584427,-3.554963,606.7,3,5,90.4,2.109
9.95,1,0.037,0.01,0.015,0.008,0.017,0.002,-1.61,-0.023,0.136,9.8,73.3,40.584427,-3.554963,606.7,3,5,90.4,2.109
10.06,1,0.009,-0.059,-0.007,0.02,-0.007,0.006,-1.612,-0.024,0.133,9.8,73.3,40.584427,-3.554963,606.7,3,5,90.4,2.109
10.15,1,0.075,0.069,-0.015,0.032,-0.006,-0.012,-1.612,-0.025,0.131,9.8,73.3,40.584427,-3.554963,606.7,3,5,90.4,2.109
10.25,1,0.004,-0.057,0.007,0.034,-0.005,0.0,-1.611,-0.028,0.128,9.8,73.3,40.584427,-3.554963,606.7,3,5,90.4,2.109
10.35,1,-0.103,0.018,-0.066,-0.018,0.005,-0.026,-1.611,-0.031,0.126,9.8,73.3,40.584427,-3.554963,606.7,3,5,90.4,2.109
10.45,1,-0.13,0.026,-0.017,-0.086,0.015,-0.034,-1.617,-0.031,0.125,9.8,73.3,40.584427,-3.554963,606.7,3,5,90.4,2.109
10.55,1,-0.107,0.104,0.006,-0.11,0.049,-0.01,-1.621,-0.029,0.123,9.8,73.3,40.584427,-3.554963,606.7,3,5,90.4,2.109
10.66,1,0.051,-0.024,0.03,-0.046,0.028,0.007,-1.622,-0.024,0.12,9.8,73.3,40.584427,-3.554963,606.7,3,5,90.4,2.109
10.76,1,0.078,-0.039,-0.001,0.023,-0.004,0.012,-1.62,-0.02,0.117,10.76,73.3,40.584427,-3.554963,606.7,3,5,90.4,2.109
10.85,1,0.127,0.024,0.02,0.084,0.002,0.011,-1.619,-0.018,0.114,10.76,73.3,40.584427,-3.554963,606.7,3,5,90.4,2.109
10.96,1,0.051,0.059,-0.058,0.083,0.031,-0.01,-1.616,-0.019,0.111,10.76,73.3,40.584427,-3.554963,606.7,3,5,90.4,2.109
11.05,1,-0.086,-0.02,-0.033,0.016,0.013,-0.039,-1.617,-0.018,0.107,10.76,73.3,40.584427,-3.554963,606.7,3,5,90.4,2.109
11.15,1,-0.054,0.043,-0.007,-0.052,0.013,-0.017,-1.616,-0.016,0.104,10.76,73.3,40.584427,-3.554963,606.7,3,5,90.4,2.109
11.25,1,0.003,0.04,-0.016,-0.02,0.033,-0.011,-1.613,-0.017,0.101,10.76,73.3,40.584427,-3.554963,606.7,3,5,90.4,2.109
11.36,1,-0.032,0.005,-0.013,-0.021,0.023,-0.019,-1.606,-0.026,0.097,10.76,73.3,40.584427,-3.554963,606.7,3,5,90.4,2.109
11.45,1,-0.018,0.054,0.024,-0.028,0.033,-0.005,-1.604,-0.031,0.093,10.76,73.3,40.584427,-3.554963,606.7,3,5,90.4,2.109
11.55,1,0.052,0.055,0.024,0.015,0.047,0.015,-1.605,-0.032,0.089,10.76,73.3,40.584427,-3.554963,606.7,3,5,90.4,2.109
11.66,1,-0.067,-0.006,0.007,-0.019,0.031,0.016,-1.605,-0.033,0.085,10.76,73.3,40.584427,-3.554963,606.7,3,5,90.4,2.109
11.75,1,0.032,0.024,0.028,-0.008,0.018,0.018,-1.605,-0.033,0.082,11.76,75.9,40.584415,-3.554468,607.3,3,5,93.5,3.164
11.85,1,-0.029,0.005,0.001,-0.001,0.011,0.012,-1.604,-0.036,0.079,11.76,75.9,40.584415,-3.554468,607.3,3,5,93.5,3.164
11.96,1,-0.0,-0.012,-0.0,-0.011,-0.0,0.007,-1.604,-0.037,0.075,11.76,75.9,40.584415,-3.554468,607.3,3,5,93.5,3.164
12.05,1,-0.003,-0.002,-0.002,0.004,0.001,0.003,-1.602,-0.036,0.072,11.76,75.9,40.584415,-3.554468,607.3,3,5,93.5,3.164
12.16,1,-0.037,0.011,0.017,-0.032,-0.003,0.002,-1.602,-0.035,0.068,11.76,75.9,40.584415,-3.554468,607.3,3,5,93.5,3.164
12.25,1,0.01,0.034,-0.001,0.0,0.02,0.009,-1.606,-0.035,0.065,11.76,75.9,40.584415,-3.554468,607.3,3,5,93.5,3.164
12.35,1,-0.0,0.01,-0.009,-0.007,0.018,-0.004,-1.608,-0.035,0.062,11.76,75.9,40.584415,-3.554468,607.3,3,5,93.5,3.164
12.46,1,-0.032,0.019,0.007,-0.006,0.018,0.003,-1.609,-0.035,0.059,11.76,75.9,40.584415,-3.554468,607.3,3,5,93.5,3.164
12.55,1,0.07,0.033,0.0,0.012,0.02,0.003,-1.61,-0.039,0.056,11.76,75.9,40.584415,-3.554468,607.3,3,5,93.5,3.164
12.65,1,0.052,0.014,0.021,0.025,0.017,0.004,-1.61,-0.042,0.053,11.76,75.9,40.584415,-3.554468,607.3,3,5,93.5,3.164
12.75,1,-0.058,-0.031,-0.002,0.019,0.01,0.017,-1.61,-0.04,0.05,12.73,76.3,40.584412,-3.554202,607.9,3,5,96.3,3.867
12.86,1,-0.035,-0.014,-0.001,-0.031,-0.017,-0.002,-1.609,-0.048,0.047,12.73,76.3,40.584412,-3.554202,607.9,3,5,96.3,3.867
12.96,1,0.086,-0.002,0.003,0.022,-0.007,0.004,-1.609,-0.049,0.044,12.73,76.3,40.584412,-3.554202,607.9,3,5,96.3,3.867
13.06,1,-0.053,-0.017,-0.0,-0.003,-0.007,-0.002,-1.608,-0.047,0.041,12.73,76.3,40.584412,-3.554202,607.9,3,5,96.3,3.867
13.17,1,-0.046,-0.034,-0.002,-0.028,-0.025,-0.001,-1.608,-0.048,0.038,12.73,76.3,40.584412,-3.554202,607.9,3,5,96.3,3.867
13.26,1,-0.056,-0.029,-0.019,-0.037,-0.018,-0.01,-1.608,-0.048,0.035,12.73,76.3,40.584412,-3.554202,607.9,3,5,96.3,3.867
13.37,1,-0.003,0.049,-0.005,-0.034,0.005,-0.008,-1.609,-0.048,0.032,12.73,76.3,40.584412,-3.554202,607.9,3,5,96.3,3.867
13.47,1,0.038,-0.034,0.02,0.007,-0.003,0.007,-1.607,-0.045,0.029,12.73,76.3,40.584412,-3.554202,607.9,3,5,96.3,3.867
13.56,1,-0.027,-0.008,-0.015,-0.001,-0.013,-0.002,-1.607,-0.041,0.027,12.73,76.3,40.584412,-3.554202,607.9,3,5,96.3,3.867
13.66,1,-0.122,-0.044,0.016,-0.056,-0.034,0.006,-1.608,-0.038,0.025,12.73,76.3,40.584412,-3.554202,607.9,3,5,96.3,3.867
13.76,1,0.004,-0.047,0.037,-0.037,-0.041,0.019,-1.611,-0.038,0.023,13.78,78.2,40.584385,-3.553946,608.2,3,5,97.7,4.219
13.86,1,-0.011,0.008,-0.007,-0.035,-0.036,0.018,-1.611,-0.038,0.022,13.78,78.2,40.584385,-3.553946,608.2,3,5,97.7,4.219
13.96,1,-0.008,-0.014,0.015,-0.014,-0.007,0.008,-1.61,-0.039,0.02,13.78,78.2,40.584385,-3.553946,608.2,3,5,97.7,4.219
14.06,1,-0.051,-0.137,-0.036,-0.029,-0.07,-0.011,-1.609,-0.039,0.018,13.78,78.2,40.584385,-3.553946,608.2,3,5,97.7,4.219
