Timestamp_Accel,SystemActivated,accelerometerXAxis,accelerometerYAxis,accelerometerZAxis,AccelX_KF,AccelY_KF,AccelZ_KF,gyroscopeXAxis,gyroscopeYAxis,gyroscopeZAxis,Timestamp_GPS,Speed,latitude,longitude,Altitude,VerticalAccuracy,HorizontalAccuracy,Course,Difcourse
21.29,1,0.037,-0.012,0.01,0.024,-0.011,-0.006,-1.555,0.029,0.156,21.34,94.0,40.518887,-3.409928,620.3,4,5,324.5,0.0
21.39,1,0.03,-0.003,-0.023,0.029,-0.004,-0.015,-1.552,0.022,0.155,21.34,94.0,40.518887,-3.409928,620.3,4,5,324.5,0.0
21.49,1,-0.009,0.003,-0.014,0.015,-0.003,-0.012,-1.553,0.015,0.156,21.34,94.0,40.518887,-3.409928,620.3,4,5,324.5,0.0
21.6,1,-0.061,0.019,-0.03,-0.023,0.008,-0.027,-1.561,0.001,0.156,21.34,94.0,40.518887,-3.409928,620.3,4,5,324.5,0.0
21.69,1,-0.034,-0.006,0.019,-0.041,0.005,-0.002,-1.571,-0.006,0.159,21.34,94.0,40.518887,-3.409928,620.3,4,5,324.5,0.0
21.79,1,0.038,-0.03,-0.014,-0.005,-0.011,-0.004,-1.566,-0.0,0.159,21.34,94.0,40.518887,-3.409928,620.3,4,5,324.5,0.0
21.89,1,0.009,-0.003,-0.013,0.012,-0.013,-0.009,-1.563,-0.0,0.159,21.34,94.0,40.518887,-3.409928,620.3,4,5,324.5,0.0
21.99,1,-0.008,-0.002,0.008,0.001,-0.005,-0.003,-1.562,0.003,0.157,21.34,94.0,40.518887,-3.409928,620.3,4,5,324.5,0.0
22.09,1,-0.011,0.011,-0.017,-0.006,0.001,-0.006,-1.56,0.009,0.154,21.34,94.0,40.518887,-3.409928,620.3,4,5,324.5,0.0
22.2,1,-0.012,0.001,0.005,-0.007,0.001,-0.006,-1.558,0.02,0.149,21.34,94.0,40.518887,-3.409928,620.3,4,5,324.5,0.0
22.29,1,-0.052,0.001,-0.033,-0.019,0.002,-0.015,-1.559,0.025,0.147,22.33,93.3,40.519077,-3.410102,620.7,4,5,324.5,0.0
22.39,1,-0.071,-0.012,0.017,-0.059,-0.001,-0.011,-1.566,0.031,0.148,22.33,93.3,40.519077,-3.410102,620.7,4,5,324.5,0.0
22.49,1,-0.014,-0.026,-0.012,-0.044,-0.014,0.004,-1.568,0.041,0.148,22.33,93.3,40.519077,-3.410102,620.7,4,5,324.5,0.0
22.59,1,0.016,-0.003,-0.014,-0.007,-0.012,-0.013,-1.565,0.037,0.149,22.33,93.3,40.519077,-3.410102,620.7,4,5,324.5,0.0
22.69,1,0.03,0.023,-0.012,0.013,0.001,-0.009,-1.564,0.034,0.149,22.33,93.3,40.519077,-3.410102,620.7,4,5,324.5,0.0
22.8,1,0.021,0.022,-0.005,0.018,0.017,-0.014,-1.559,0.024,0.148,22.33,93.3,40.519077,-3.410102,620.7,4,5,324.5,0.0
22.9,1,0.027,0.027,0.01,0.021,0.022,0.002,-1.557,0.015,0.147,22.33,93.3,40.519077,-3.410102,620.7,4,5,324.5,0.0
23.02,1,0.018,0.005,-0.03,0.028,0.016,-0.007,-1.551,0.008,0.146,22.33,93.3,40.519077,-3.410102,620.7,4,5,324.5,0.0
23.09,1,-0.035,0.008,-0.009,-0.003,0.012,-0.018,-1.549,0.007,0.147,22.33,93.3,40.519077,-3.410102,620.7,4,5,324.5,0.0
23.19,1,-0.037,-0.009,0.006,-0.024,0.0,-0.002,-1.554,0.007,0.147,22.33,93.3,40.519077,-3.410102,620.7,4,5,324.5,0.0
23.3,1,-0.04,-0.005,-0.01,-0.036,-0.001,-0.009,-1.555,0.005,0.146,23.34,92.9,40.519268,-3.410277,620.8,4,5,324.5,0.0
23.4,1,-0.026,0.011,0.001,-0.036,0.001,-0.001,-1.555,0.002,0.145,23.34,92.9,40.519268,-3.410277,620.8,4,5,324.5,0.0
23.5,1,0.013,-0.001,-0.018,-0.012,0.002,-0.006,-1.555,0.002,0.145,23.34,92.9,40.519268,-3.410277,620.8,4,5,324.5,0.0
23.6,1,0.027,0.005,-0.01,0.008,0.002,-0.014,-1.555,0.003,0.143,23.34,92.9,40.519268,-3.410277,620.8,4,5,324.5,0.0
23.7,1,0.02,0.011,-0.006,0.019,0.005,-0.005,-1.553,0.002,0.143,23.34,92.9,40.519268,-3.410277,620.8,4,5,324.5,0.0
23.8,1,0.007,-0.014,-0.01,0.018,0.0,-0.01,-1.55,0.003,0.143,23.34,92.9,40.519268,-3.410277,620.8,4,5,324.5,0.0
23.9,1,-0.043,-0.015,-0.017,-0.01,-0.008,-0.015,-1.553,0.008,0.143,23.34,92.9,40.519268,-3.410277,620.8,4,5,324.5,0.0
24.01,1,-0.072,-0.001,-0.004,-0.045,-0.009,-0.009,-1.556,0.009,0.144,23.34,92.9,40.519268,-3.410277,620.8,4,5,324.5,0.0
24.11,1,-0.03,-0.017,-0.017,-0.045,-0.009,-0.01,-1.555,0.009,0.144,23.34,92.9,40.519268,-3.410277,620.8,4,5,324.5,0.0
24.2,1,-0.008,0.003,-0.011,-0.027,-0.007,-0.013,-1.554,0.008,0.143,23.34,92.9,40.519268,-3.410277,620.8,4,5,324.5,0.0
24.3,1,0.01,0.011,0.022,-0.012,0.002,0.002,-1.552,0.008,0.143,24.33,92.7,40.519455,-3.410453,621.2,4,5,324.8,0.352
