Timestamp_Accel,SystemActivated,accelerometerXAxis,accelerometerYAxis,accelerometerZAxis,AccelX_KF,AccelY_KF,AccelZ_KF,gyroscopeXAxis,gyroscopeYAxis,gyroscopeZAxis,Timestamp_GPS,Speed,latitude,longitude,Altitude,VerticalAccuracy,HorizontalAccuracy,Course,Difcourse
12.34,0,-0.072,-0.395,-0.129,-0.073,-0.398,-0.139,-1.713,-0.317,-0.659,12.34,0.0,40.504421,-3.364157,608.3,17,2000,-1.0,-1.0
12.43,0,-0.073,-0.376,-0.133,-0.072,-0.384,-0.139,-1.713,-0.319,-0.657,12.34,0.0,40.504421,-3.364157,608.3,17,2000,-1.0,-1.0
12.53,0,-0.093,-0.373,-0.158,-0.074,-0.376,-0.146,-1.712,-0.319,-0.653,12.34,0.0,40.504421,-3.364157,608.3,17,2000,-1.0,-1.0
12.63,0,-0.037,-0.38,-0.156,-0.074,-0.375,-0.151,-1.71,-0.316,-0.65,12.34,0.0,40.504421,-3.364157,608.3,17,2000,-1.0,-1.0
12.74,0,0.0,-0.399,-0.113,-0.029,-0.386,-0.133,-1.708,-0.315,-0.647,12.34,0.0,40.504421,-3.364157,608.3,17,2000,-1.0,-1.0
12.83,1,-0.042,-0.404,-0.085,-0.025,-0.399,-0.115,-1.707,-0.316,-0.645,12.34,0.0,40.504421,-3.364157,608.3,17,2000,-1.0,-1.0
12.93,1,-0.033,-0.374,-0.126,-0.032,-0.39,-0.11,-1.707,-0.32,-0.644,12.34,0.0,40.504421,-3.364157,608.3,17,2000,-1.0,-1.0
13.03,1,-0.089,-0.355,-0.125,-0.056,-0.372,-0.114,-1.707,-0.324,-0.644,12.34,0.0,40.504421,-3.364157,608.3,17,2000,-1.0,-1.0
13.14,1,-0.091,-0.32,-0.096,-0.079,-0.345,-0.114,-1.707,-0.326,-0.643,12.34,0.0,40.504421,-3.364157,608.3,17,2000,-1.0,-1.0
13.23,1,-0.065,-0.322,-0.105,-0.082,-0.333,-0.107,-1.707,-0.324,-0.64,12.34,0.0,40.504421,-3.364157,608.3,17,2000,-1.0,-1.0
13.34,1,-0.073,-0.37,-0.081,-0.067,-0.345,-0.1,-1.707,-0.321,-0.638,13.37,80.6,40.505661,-3.355633,585.7,24,10,275.3,125.859
13.43,1,-0.07,-0.366,-0.101,-0.071,-0.359,-0.091,-1.707,-0.319,-0.637,13.37,80.6,40.505661,-3.355633,585.7,24,10,275.3,125.859
13.53,1,-0.027,-0.369,-0.067,-0.056,-0.365,-0.078,-1.706,-0.318,-0.636,13.37,80.6,40.505661,-3.355633,585.7,24,10,275.3,125.859
13.63,1,-0.025,-0.328,-0.046,-0.031,-0.351,-0.061,-1.705,-0.32,-0.636,13.37,80.6,40.505661,-3.355633,585.7,24,10,275.3,125.859
13.73,1,-0.041,-0.301,-0.077,-0.035,-0.327,-0.068,-1.705,-0.322,-0.637,13.37,80.6,40.505661,-3.355633,585.7,24,10,275.3,125.859
13.83,1,-0.099,-0.301,-0.037,-0.06,-0.311,-0.062,-1.706,-0.324,-0.638,13.37,80.6,40.505661,-3.355633,585.7,24,10,275.3,125.859
13.94,1,-0.094,-0.34,-0.013,-0.086,-0.321,-0.037,-1.708,-0.325,-0.638,13.37,80.6,40.505661,-3.355633,585.7,24,10,275.3,125.859
14.04,1,-0.119,-0.296,-0.053,-0.102,-0.312,-0.039,-1.709,-0.325,-0.639,13.37,80.6,40.505661,-3.355633,585.7,24,10,275.3,125.859
14.14,1,-0.08,-0.308,-0.039,-0.098,-0.31,-0.039,-1.71,-0.322,-0.639,13.37,80.6,40.505661,-3.355633,585.7,24,10,275.3,125.859
14.23,1,-0.05,-0.333,-0.015,-0.072,-0.315,-0.027,-1.711,-0.319,-0.639,13.37,80.6,40.505661,-3.355633,585.7,24,10,275.3,125.859
14.33,1,-0.04,-0.348,-0.046,-0.056,-0.333,-0.032,-1.711,-0.317,-0.64,14.39,77.5,40.50573,-3.356057,600.8,6,5,274.2,124.805
14.43,1,0.003,-0.302,-0.034,-0.031,-0.326,-0.037,-1.711,-0.318,-0.641,14.39,77.5,40.50573,-3.356057,600.8,6,5,274.2,124.805
14.53,1,-0.071,-0.302,-0.048,-0.042,-0.311,-0.038,-1.71,-0.319,-0.642,14.39,77.5,40.50573,-3.356057,600.8,6,5,274.2,124.805
14.63,1,-0.073,-0.276,-0.057,-0.05,-0.296,-0.049,-1.712,-0.32,-0.644,14.39,77.5,40.50573,-3.356057,600.8,6,5,274.2,124.805
14.73,1,-0.119,-0.313,-0.028,-0.08,-0.299,-0.045,-1.713,-0.321,-0.645,14.39,77.5,40.50573,-3.356057,600.8,6,5,274.2,124.805
14.83,1,-0.127,-0.278,-0.07,-0.118,-0.295,-0.049,-1.714,-0.323,-0.647,14.39,77.5,40.50573,-3.356057,600.8,6,5,274.2,124.805
14.93,1,-0.077,-0.276,-0.042,-0.107,-0.28,-0.058,-1.715,-0.323,-0.649,14.39,77.5,40.50573,-3.356057,600.8,6,5,274.2,124.805
15.04,1,-0.001,-0.289,-0.048,-0.054,-0.28,-0.043,-1.714,-0.321,-0.65,14.39,77.5,40.50573,-3.356057,600.8,6,5,274.2,124.805
15.13,1,-0.008,-0.297,-0.092,-0.022,-0.292,-0.062,-1.713,-0.32,-0.651,14.39,77.5,40.50573,-3.356057,600.8,6,5,274.2,124.805
15.24,1,-0.038,-0.301,-0.169,-0.025,-0.296,-0.116,-1.712,-0.319,-0.653,14.39,77.5,40.50573,-3.356057,600.8,6,5,274.2,124.805
15.33,1,-0.078,-0.331,-0.185,-0.044,-0.31,-0.157,-1.709,-0.318,-0.654,15.4,79.3,40.505741,-3.356345,602.9,3,5,273.2,2.109
