Timestamp_Accel,SystemActivated,accelerometerXAxis,accelerometerYAxis,accelerometerZAxis,AccelX_KF,AccelY_KF,AccelZ_KF,gyroscopeXAxis,gyroscopeYAxis,gyroscopeZAxis,Timestamp_GPS,Speed,latitude,longitude,Altitude,VerticalAccuracy,HorizontalAccuracy,Course,Difcourse
8.92,1,0.013,0.034,-0.019,0.029,0.026,-0.001,-1.628,0.003,0.317,8.94,95.3,40.505821,-3.361932,604.7,6,5,260.5,0.352
9.03,1,-0.045,-0.028,0.017,-0.007,0.003,0.001,-1.628,0.008,0.319,8.94,95.3,40.505821,-3.361932,604.7,6,5,260.5,0.352
9.12,1,-0.026,-0.015,0.019,-0.028,-0.012,0.015,-1.63,0.012,0.322,8.94,95.3,40.505821,-3.361932,604.7,6,5,260.5,0.352
9.22,1,0.019,0.005,0.008,-0.008,0.002,0.01,-1.629,0.011,0.326,8.94,95.3,40.505821,-3.361932,604.7,6,5,260.5,0.352
9.32,1,-0.014,-0.016,-0.012,-0.009,-0.003,0.004,-1.629,0.011,0.329,8.94,95.3,40.505821,-3.361932,604.7,6,5,260.5,0.352
9.43,1,-0.002,-0.031,0.001,-0.005,-0.022,-0.002,-1.629,0.013,0.333,8.94,95.3,40.505821,-3.361932,604.7,6,5,260.5,0.352
9.53,1,-0.01,-0.0,-0.001,0.004,-0.025,0.0,-1.628,0.014,0.336,8.94,95.3,40.505821,-3.361932,604.7,6,5,260.5,0.352
9.63,1,-0.009,-0.005,-0.005,-0.012,-0.002,-0.003,-1.627,0.014,0.338,8.94,95.3,40.505821,-3.361932,604.7,6,5,260.5,0.352
9.73,1,-0.008,0.006,-0.003,-0.011,0.005,-0.003,-1.628,0.012,0.34,8.94,95.3,40.505821,-3.361932,604.7,6,5,260.5,0.352
9.83,1,-0.048,0.012,0.025,-0.018,0.004,0.009,-1.628,0.014,0.342,8.94,95.3,40.505821,-3.361932,604.7,6,5,260.5,0.352
9.93,1,0.004,0.025,-0.016,-0.021,0.01,0.003,-1.627,0.016,0.344,9.92,97.6,40.505779,-3.362244,605.4,6,5,258.4,2.461
10.03,1,-0.005,0.024,-0.02,0.001,0.024,-0.011,-1.625,0.017,0.347,9.92,97.6,40.505779,-3.362244,605.4,6,5,258.4,2.461
10.13,1,-0.021,0.026,-0.022,-0.02,0.021,-0.019,-1.624,0.017,0.349,9.92,97.6,40.505779,-3.362244,605.4,6,5,258.4,2.461
10.24,1,-0.012,0.026,-0.02,-0.014,0.029,-0.02,-1.622,0.017,0.352,9.92,97.6,40.505779,-3.362244,605.4,6,5,258.4,2.461
10.33,1,-0.051,-0.041,0.009,-0.026,-0.002,-0.01,-1.621,0.02,0.354,9.92,97.6,40.505779,-3.362244,605.4,6,5,258.4,2.461
10.43,1,-0.018,-0.004,-0.004,-0.038,-0.017,-0.001,-1.621,0.021,0.357,9.92,97.6,40.505779,-3.362244,605.4,6,5,258.4,2.461
10.53,1,0.032,0.025,-0.021,0.004,0.002,-0.005,-1.62,0.021,0.359,9.92,97.6,40.505779,-3.362244,605.4,6,5,258.4,2.461
10.63,1,0.013,-0.009,-0.068,0.013,0.008,-0.036,-1.613,0.021,0.361,9.92,97.6,40.505779,-3.362244,605.4,6,5,258.4,2.461
10.73,1,-0.045,-0.0,-0.078,-0.011,0.0,-0.062,-1.607,0.021,0.364,9.92,97.6,40.505779,-3.362244,605.4,6,5,258.4,2.461
10.83,1,0.019,0.01,-0.072,-0.012,0.008,-0.07,-1.6,0.017,0.366,9.92,97.6,40.505779,-3.362244,605.4,6,5,258.4,2.461
10.93,1,0.005,0.007,-0.07,0.006,0.009,-0.072,-1.591,0.017,0.368,10.98,101.8,40.505665,-3.3629,606.4,4,5,255.2,3.164
11.03,1,0.004,0.022,-0.063,0.002,0.006,-0.066,-1.585,0.017,0.371,10.98,101.8,40.505665,-3.3629,606.4,4,5,255.2,3.164
11.13,1,-0.017,0.009,-0.05,-0.002,0.015,-0.062,-1.578,0.018,0.373,10.98,101.8,40.505665,-3.3629,606.4,4,5,255.2,3.164
11.24,1,0.003,-0.008,-0.041,-0.003,0.006,-0.049,-1.575,0.018,0.376,10.98,101.8,40.505665,-3.3629,606.4,4,5,255.2,3.164
11.33,1,-0.032,0.007,-0.032,-0.012,0.002,-0.043,-1.571,0.021,0.378,10.98,101.8,40.505665,-3.3629,606.4,4,5,255.2,3.164
