Timestamp_Accel,SystemActivated,accelerometerXAxis,accelerometerYAxis,accelerometerZAxis,AccelX_KF,AccelY_KF,AccelZ_KF,gyroscopeXAxis,gyroscopeYAxis,gyroscopeZAxis,Timestamp_GPS,Speed,latitude,longitude,Altitude,VerticalAccuracy,HorizontalAccuracy,Course,Difcourse
12.75,0,-0.022,0.016,0.065,0.005,0.013,0.072,-1.573,0.008,0.079,12.78,0.0,40.584721,-3.558012,605.2,22,415,-1.0,-1.0
12.85,0,-0.022,0.006,0.067,-0.011,0.012,0.075,-1.583,0.006,0.075,12.78,0.0,40.584721,-3.558012,605.2,22,415,-1.0,-1.0
12.95,0,-0.009,0.057,0.08,-0.019,0.031,0.069,-1.593,-0.002,0.072,12.78,0.0,40.584721,-3.558012,605.2,22,415,-1.0,-1.0
13.05,0,-0.01,0.021,0.07,-0.007,0.034,0.075,-1.595,-0.002,0.068,12.78,0.0,40.584721,-3.558012,605.2,22,415,-1.0,-1.0
13.16,0,0.064,0.016,0.063,0.016,0.018,0.064,-1.597,-0.002,0.065,12.78,0.0,40.584721,-3.558012,605.2,22,415,-1.0,-1.0
13.26,0,0.035,0.003,0.05,0.039,0.013,0.058,-1.6,-0.006,0.061,12.78,0.0,40.584721,-3.558012,605.2,22,415,-1.0,-1.0
13.36,0,0.063,-0.028,0.028,0.051,0.001,0.047,-1.603,-0.007,0.057,12.78,0.0,40.584721,-3.558012,605.2,22,415,-1.0,-1.0
13.45,0,0.001,-0.019,0.075,0.023,-0.027,0.05,-1.608,-0.008,0.054,12.78,0.0,40.584721,-3.558012,605.2,22,415,-1.0,-1.0
13.55,1,0.023,-0.017,0.072,0.029,-0.011,0.072,-1.614,-0.014,0.05,12.78,0.0,40.584721,-3.558012,605.2,22,415,-1.0,-1.0
13.66,1,-0.046,0.016,0.007,-0.008,-0.008,0.046,-1.613,-0.017,0.046,12.78,0.0,40.584721,-3.558012,605.2,22,415,-1.0,-1.0
13.75,1,0.052,0.039,0.084,0.017,0.014,0.052,-1.614,-0.021,0.042,13.77,62.3,40.584423,-3.555086,617.5,24,10,90.4,172.969
13.85,1,-0.063,0.03,-0.03,-0.006,0.033,0.03,-1.616,-0.023,0.037,13.77,62.3,40.584423,-3.555086,617.5,24,10,90.4,172.969
13.96,1,-0.139,0.043,0.004,-0.075,0.038,-0.006,-1.62,-0.024,0.033,13.77,62.3,40.584423,-3.555086,617.5,24,10,90.4,172.969
14.06,1,-0.085,0.057,0.061,-0.101,0.051,0.032,-1.627,-0.024,0.029,13.77,62.3,40.584423,-3.555086,617.5,24,10,90.4,172.969
14.15,1,-0.056,0.059,-0.03,-0.069,0.058,0.017,-1.629,-0.02,0.025,13.77,62.3,40.584423,-3.555086,617.5,24,10,90.4,172.969
14.25,1,0.09,0.046,-0.057,-0.021,0.043,-0.035,-1.625,-0.015,0.02,13.77,62.3,40.584423,-3.555086,617.5,24,10,90.4,172.969
14.36,1,0.048,-0.002,-0.113,0.057,0.018,-0.065,-1.617,-0.013,0.016,13.77,62.3,40.584423,-3.555086,617.5,24,10,90.4,172.969
14.45,1,-0.033,-0.017,-0.094,0.007,0.009,-0.089,-1.602,-0.02,0.011,13.77,62.3,40.584423,-3.555086,617.5,24,10,90.4,172.969
14.55,1,0.08,0.02,-0.078,0.019,0.007,-0.084,-1.592,-0.022,0.005,13.77,62.3,40.584423,-3.555086,617.5,24,10,90.4,172.969
14.65,1,-0.086,0.05,-0.084,0.001,0.023,-0.087,-1.588,-0.023,0.0,13.77,62.3,40.584423,-3.555086,617.5,24,10,90.4,172.969
14.75,1,-0.123,0.007,-0.075,-0.073,0.025,-0.084,-1.587,-0.023,-0.004,14.84,64.0,40.584461,-3.554805,615.9,24,10,90.7,173.32
14.86,1,-0.053,-0.0,-0.038,-0.079,0.01,-0.058,-1.584,-0.025,-0.009,14.84,64.0,40.584461,-3.554805,615.9,24,10,90.7,173.32
14.97,1,-0.051,0.002,-0.045,-0.063,0.005,-0.051,-1.581,-0.027,-0.013,14.84,64.0,40.584461,-3.554805,615.9,24,10,90.7,173.32
15.05,1,0.036,0.022,-0.071,-0.015,0.021,-0.052,-1.577,-0.028,-0.018,14.84,64.0,40.584461,-3.554805,615.9,24,10,90.7,173.32
15.16,1,-0.022,0.003,-0.072,-0.01,0.008,-0.067,-1.573,-0.026,-0.023,14.84,64.0,40.584461,-3.554805,615.9,24,10,90.7,173.32
15.25,1,0.009,0.018,-0.037,-0.006,0.007,-0.057,-1.571,-0.024,-0.027,14.84,64.0,40.584461,-3.554805,615.9,24,10,90.7,173.32
15.35,1,0.018,-0.008,0.02,0.014,0.004,-0.02,-1.576,-0.022,-0.03,14.84,64.0,40.584461,-3.554805,615.9,24,10,90.7,173.32
15.45,1,-0.014,-0.021,-0.022,-0.005,-0.006,-0.015,-1.575,-0.022,-0.033,14.84,64.0,40.584461,-3.554805,615.9,24,10,90.7,173.32
15.55,1,0.039,-0.026,-0.007,0.018,-0.019,-0.014,-1.576,-0.022,-0.035,14.84,64.0,40.584461,-3.554805,615.9,24,10,90.7,173.32
15.65,1,-0.033,-0.043,0.016,0.005,-0.033,-0.004,-1.574,-0.02,-0.038,14.84,64.0,40.584461,-3.554805,615.9,24,10,90.7,173.32
15.76,1,0.039,-0.037,0.049,0.002,-0.038,0.025,-1.575,-0.021,-0.04,15.77,64.8,40.584435,-3.554577,612.4,4,5,94.2,3.867
15.85,1,0.019,-0.079,0.055,0.024,-0.048,0.045,-1.575,-0.023,-0.042,15.77,64.8,40.584435,-3.554577,612.4,4,5,94.2,3.867
15.95,1,0.01,-0.023,0.024,0.008,-0.044,0.041,-1.579,-0.024,-0.044,15.77,64.8,40.584435,-3.554577,612.4,4,5,94.2,3.867
16.05,1,-0.024,0.0,0.02,0.001,-0.027,0.03,-1.581,-0.025,-0.045,15.77,64.8,40.584435,-3.554577,612.4,4,5,94.2,3.867
16.15,1,-0.008,-0.052,0.047,-0.003,-0.026,0.039,-1.581,-0.024,-0.047,15.77,64.8,40.584435,-3.554577,612.4,4,5,94.2,3.867
16.25,1,-0.012,-0.057,0.029,-0.001,-0.041,0.036,-1.582,-0.024,-0.049,15.77,64.8,40.584435,-3.554577,612.4,4,5,94.2,3.867
16.37,1,-0.004,-0.03,0.05,-0.011,-0.048,0.04,-1.583,-0.025,-0.051,15.77,64.8,40.584435,-3.554577,612.4,4,5,94.2,3.867
16.46,1,0.019,-0.02,0.044,0.006,-0.031,0.043,-1.587,-0.026,-0.053,15.77,64.8,40.584435,-3.554577,612.4,4,5,94.2,3.867
16.56,1,-0.034,-0.028,0.021,-0.013,-0.026,0.028,-1.588,-0.026,-0.055,15.77,64.8,40.584435,-3.554577,612.4,4,5,94.2,3.867
16.66,1,0.016,-0.009,0.06,-0.011,-0.017,0.038,-1.588,-0.026,-0.057,15.77,64.8,40.584435,-3.554577,612.4,4,5,94.2,3.867
16.76,1,-0.016,-0.006,0.033,-0.008,-0.023,0.038,-1.587,-0.024,-0.059,16.77,65.3,40.584438,-3.554342,612.5,4,5,94.6,3.867
16.86,1,0.06,-0.052,0.084,0.012,-0.028,0.058,-1.588,-0.023,-0.061,16.77,65.3,40.584438,-3.554342,612.5,4,5,94.6,3.867
16.96,1,-0.08,-0.05,-0.042,0.011,-0.037,0.027,-1.587,-0.021,-0.063,16.77,65.3,40.584438,-3.554342,612.5,4,5,94.6,3.867
17.06,1,0.008,-0.07,0.018,-0.036,-0.048,0.001,-1.583,-0.015,-0.064,16.77,65.3,40.584438,-3.554342,612.5,4,5,94.6,3.867
17.16,1,-0.037,-0.072,0.052,-0.007,-0.066,0.033,-1.585,-0.007,-0.066,16.77,65.3,40.584438,-3.554342,612.5,4,5,94.6,3.867
17.26,1,-0.025,-0.041,0.024,-0.033,-0.059,0.038,-1.592,-0.005,-0.067,16.77,65.3,40.584438,-3.554342,612.5,4,5,94.6,3.867
17.36,1,0.063,-0.024,0.074,0.001,-0.046,0.047,-1.596,-0.006,-0.068,16.77,65.3,40.584438,-3.554342,612.5,4,5,94.6,3.867
17.46,1,0.006,-0.006,0.007,0.037,-0.036,0.055,-1.596,-0.003,-0.069,16.77,65.3,40.584438,-3.554342,612.5,4,5,94.6,3.867
17.56,1,0.095,-0.079,0.003,0.039,-0.019,0.005,-1.595,0.002,-0.069,16.77,65.3,40.584438,-3.554342,612.5,4,5,94.6,3.867
17.66,1,0.028,-0.03,0.003,0.049,-0.046,-0.001,-1.597,0.005,-0.07,16.77,65.3,40.584438,-3.554342,612.5,4,5,94.6,3.867
17.76,1,-0.079,-0.028,-0.012,0.006,-0.037,-0.004,-1.599,0.006,-0.072,17.78,68.6,40.584427,-3.55409,612.3,4,5,94.6,0.352
17.86,1,-0.037,-0.053,0.05,-0.049,-0.043,0.018,-1.607,0.002,-0.074,17.78,68.6,40.584427,-3.55409,612.3,4,5,94.6,0.352
17.96,1,-0.016,0.001,0.003,-0.033,-0.022,0.024,-1.612,-0.002,-0.077,17.78,68.6,40.584427,-3.55409,612.3,4,5,94.6,0.352
18.06,1,-0.002,-0.056,0.018,-0.026,-0.029,0.014,-1.61,0.001,-0.079,17.78,68.6,40.584427,-3.55409,612.3,4,5,94.6,0.352
18.16,1,0.064,-0.033,-0.001,0.036,-0.033,0.01,-1.608,0.002,-0.08,17.78,68.6,40.584427,-3.55409,612.3,4,5,94.6,0.352
18.27,1,0.002,-0.068,-0.021,0.028,-0.056,-0.01,-1.608,0.002,-0.08,17.78,68.6,40.584427,-3.55409,612.3,4,5,94.6,0.352
18.37,1,-0.03,-0.06,0.027,-0.014,-0.062,0.0,-1.611,0.001,-0.08,17.78,68.6,40.584427,-3.55409,612.3,4,5,94.6,0.352
18.46,1,0.029,-0.038,0.039,0.006,-0.049,0.022,-1.616,0.004,-0.08,17.78,68.6,40.584427,-3.55409,612.3,4,5,94.6,0.352
18.56,1,-0.041,-0.015,-0.005,0.005,-0.034,0.023,-1.616,0.002,-0.082,17.78,68.6,40.584427,-3.55409,612.3,4,5,94.6,0.352
18.66,1,0.05,-0.044,0.009,0.001,-0.038,0.007,-1.614,-0.001,-0.083,17.78,68.6,40.584427,-3.55409,612.3,4,5,94.6,0.352
18.77,1,0.023,-0.027,-0.005,0.022,-0.04,0.01,-1.615,-0.002,-0.084,18.76,69.0,40.584404,-3.553859,612.5,4,5,96.0,1.406
18.86,1,0.003,-0.018,-0.001,0.01,-0.021,-0.014,-1.616,-0.003,-0.086,18.76,69.0,40.584404,-3.553859,612.5,4,5,96.0,1.406
18.97,1,0.024,0.008,-0.027,0.011,0.001,-0.009,-1.616,-0.002,-0.087,18.76,69.0,40.584404,-3.553859,612.5,4,5,96.0,1.406
19.06,1,-0.081,-0.047,-0.071,-0.016,-0.029,-0.041,-1.618,-0.002,-0.089,18.76,69.0,40.584404,-3.553859,612.5,4,5,96.0,1.406
19.17,1,-0.036,-0.045,0.011,-0.049,-0.035,-0.028,-1.621,-0.006,-0.09,18.76,69.0,40.584404,-3.553859,612.5,4,5,96.0,1.406
19.26,1,0.027,-0.014,-0.056,-0.003,-0.031,-0.024,-1.619,-0.01,-0.093,18.76,69.0,40.584404,-3.553859,612.5,4,5,96.0,1.406
19.36,1,0.019,-0.002,-0.075,0.017,-0.009,-0.048,-1.617,-0.012,-0.095,18.76,69.0,40.584404,-3.553859,612.5,4,5,96.0,1.406
